"Kestrel, Nankeen",,,,,,,,,,,,,,,,,,,,1,1,,,,,1,2,,,,,1,5,,,,,1,8,,,,,1,10,,,,
Date,DayNumber,SolarDayNumber,Strike,DayofYearSin,DayofYearCos,Prev5DaysRain,Rain,Temperature,AirfieldHarassments,Species,ProximityCount,DayProximityNormalised,ProximityLikelihood,SolarDayProximityLikelihood,SolarDayProximityNormalisedLikelihood,AllCount,AllHarassed,AllObserved,AllHarassments,1_Proximity,1_Count,1_Harassed,1_Observed,1_SpeciesHarassments,1_Harassments,2_Proximity,2_Count,2_Harassed,2_Observed,2_SpeciesHarassments,2_Harassments,5_Proximity,5_Count,5_Harassed,5_Observed,5_SpeciesHarassments,5_Harassments,8_Proximity,8_Count,8_Harassed,8_Observed,8_SpeciesHarassments,8_Harassments,10_Proximity,10_Count,10_Harassed,10_Observed,10_SpeciesHarassments,10_Harassments
1/05/2017,1,181,0,0.02581844,-0.999666649,0,0,20.95,0,"Kestrel, Nankeen",0,0,10.35537463,8.482814244,1.203387852,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
2/05/2017,2,182,0,0.008606997,-0.999962959,0,0,21.6,0,"Kestrel, Nankeen",0,0,10.38553414,8.484053898,1.203501901,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
3/05/2017,3,183,0,-0.008606997,-0.999962959,0,0,22.8,2,"Kestrel, Nankeen",4.5,0.603217158,10.41223077,8.484053898,1.203501901,6,2,8,2,1,0,1,1,1,5,2,6,1,7,1,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
4/05/2017,4,184,0,-0.02581844,-0.999666649,0,0,20.3,2,"Kestrel, Nankeen",2.325,0.311662198,10.43543272,8.482814244,1.203387852,3,2,5,3,1,0,1,1,1,4,2,1,1,2,1,2,5,1,0,1,0,1,8,1,0,1,0,0,10,0,0,0,0,0
5/05/2017,5,185,0,-0.043022233,-0.999074115,0,0,19.95,4,"Kestrel, Nankeen",4,0.536193029,10.45511231,8.480331293,1.203159226,0,4,4,4,1,0,4,4,4,6,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
6/05/2017,6,186,0,-0.060213277,-0.998185534,0.2,0.2,19.8,0,"Kestrel, Nankeen",0,0,10.47124603,8.47659775,1.202814962,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
7/05/2017,7,187,0,-0.077386479,-0.99700117,0.2,0,21.4,1,"Kestrel, Nankeen",1,0.134048257,10.48381457,8.471602659,1.202353463,0,1,1,1,1,0,1,1,1,1,2,0,0,0,0,2,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
8/05/2017,8,188,1,-0.09453675,-0.995521372,0.4,0.2,18.4,1,"Kestrel, Nankeen",1,0.134048257,10.49280288,8.465331379,1.201772583,0,1,1,1,1,0,1,1,1,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
9/05/2017,9,189,0,-0.111659007,-0.99374658,5.6,5.2,19.95,2,"Kestrel, Nankeen",3.2,0.428954424,10.49820018,8.457765561,1.20106962,1,3,4,3,1,0,3,3,2,5,2,0,0,0,0,1,5,1,0,1,0,2,8,0,0,0,0,0,10,0,0,0,0,0
10/05/2017,10,190,0,-0.128748177,-0.99167732,7.4,1.8,17.85,0,"Kestrel, Nankeen",0.9,0.120643432,10.5,8.448883118,1.200241293,3,0,3,2,1,0,0,0,0,0,2,1,0,1,0,1,5,2,0,2,0,1,8,0,0,0,0,0,10,0,0,0,0,2
11/05/2017,11,191,0,-0.145799197,-0.989314204,9.8,2.6,19.5,2,"Kestrel, Nankeen",3,0.402144772,10.49820018,8.438658189,1.199283733,0,3,3,2,1,0,3,3,2,12,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,3
12/05/2017,12,192,0,-0.162807013,-0.986657933,9.8,0,19.25,2,"Kestrel, Nankeen",2,0.268096515,10.49280288,8.427061102,1.198192452,0,2,2,2,1,0,2,2,2,7,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/05/2017,13,193,0,-0.179766586,-0.983709294,9.6,0,19.8,1,"Kestrel, Nankeen",2.5,0.335120643,10.48381457,8.414058334,1.196962327,1,2,3,1,1,0,2,2,1,8,2,1,0,1,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
14/05/2017,14,194,0,-0.19667289,-0.98046916,6.6,2.2,19.5,1,"Kestrel, Nankeen",2,0.268096515,10.47124603,8.399612472,1.195587564,1,1,2,1,1,1,1,2,1,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
15/05/2017,15,195,0,-0.213520915,-0.976938493,5.8,1,21.25,2,"Kestrel, Nankeen",3.9,0.522788204,10.45511231,8.383682171,1.194061676,5,2,7,4,1,1,1,2,2,7,2,2,1,3,0,1,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
16/05/2017,16,196,0,-0.23030567,-0.973118337,3.2,0,19.15,1,"Kestrel, Nankeen",0.9,0.120643432,10.43543272,8.366222122,1.192377441,2,1,3,3,1,0,0,0,0,4,2,0,1,1,1,1,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
17/05/2017,17,197,0,-0.24702218,-0.969009826,3.2,0,18.9,4,"Kestrel, Nankeen",7.4,0.991957105,10.41223077,8.347183022,1.190526874,7,4,11,6,1,3,2,5,4,9,2,2,2,4,0,1,5,2,0,2,0,1,8,0,0,0,0,0,10,0,0,0,0,0
18/05/2017,18,198,0,-0.263665493,-0.964614176,3.2,0,19.7,5,"Kestrel, Nankeen",9.2,1.233243968,10.38553414,8.326511553,1.18850118,3,7,10,6,1,2,7,9,5,13,2,0,0,0,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
19/05/2017,19,199,0,-0.280230675,-0.95993269,19.8,18.8,18.95,0,"Kestrel, Nankeen",0,0,10.35537463,8.304150376,1.186290718,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,0,5,0,0,0,0,4,8,0,0,0,0,0,10,0,0,0,0,0
20/05/2017,20,200,0,-0.296712819,-0.954966755,20.8,2,20.75,2,"Kestrel, Nankeen",2,0.268096515,10.32178806,8.280038135,1.183884956,0,2,2,2,1,0,2,2,2,4,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
21/05/2017,21,201,0,-0.313107041,-0.949717843,21,0.2,20.95,0,"Kestrel, Nankeen",1.4,0.18766756,10.28481425,8.254109488,1.181272428,3,0,3,2,1,1,0,1,0,2,2,0,0,0,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/05/2017,22,202,0,-0.329408482,-0.944187509,21.2,0.2,21.1,1,"Kestrel, Nankeen",1.2,0.160857909,10.2444969,8.226295158,1.178440684,1,1,2,1,1,1,0,1,0,0,2,0,0,0,0,0,5,0,1,1,1,1,8,0,0,0,0,1,10,0,0,0,0,0
23/05/2017,23,203,0,-0.345612313,-0.938377392,21.2,0,21.15,1,"Kestrel, Nankeen",1.9,0.254691689,10.20088354,8.196522014,1.17537625,3,1,4,3,1,0,1,1,1,2,2,1,0,1,0,0,5,2,0,2,0,0,8,0,0,0,0,1,10,0,0,0,0,0
24/05/2017,24,204,0,-0.361713731,-0.932289213,2.4,0,21.75,1,"Kestrel, Nankeen",9,1.206434316,10.1540254,8.164713193,1.172064575,10,1,11,1,1,6,1,7,1,1,2,4,0,4,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/05/2017,25,205,0,-0.377707965,-0.925924777,0.4,0,19.3,6,"Kestrel, Nankeen",8.9,1.193029491,10.10397734,8.130788258,1.168489997,6,6,12,8,1,2,5,7,5,11,2,2,1,3,1,3,5,2,0,2,0,0,8,0,0,0,0,1,10,0,0,0,0,0
26/05/2017,26,206,0,-0.393590277,-0.91928597,0.2,0,19.9,2,"Kestrel, Nankeen",5.9,0.790884718,10.0507977,8.094663407,1.164635695,7,2,9,4,1,2,2,4,2,5,2,3,0,3,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
27/05/2017,27,207,0,-0.409355959,-0.912374758,0,0,19.05,1,"Kestrel, Nankeen",4.7,0.63002681,9.994548267,8.056251741,1.160483657,4,2,6,2,1,2,2,4,1,8,2,1,0,1,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,1
28/05/2017,28,208,0,-0.42500034,-0.90519319,0,0,19.55,0,"Kestrel, Nankeen",1,0.134048257,9.935294061,8.015463595,1.156014654,2,0,2,0,1,0,0,0,0,5,2,2,0,2,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/05/2017,29,209,0,-0.440518784,-0.897743394,0,0,19.95,1,"Kestrel, Nankeen",1,0.134048257,9.873103274,7.97220694,1.151208217,0,1,1,1,1,0,1,1,1,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/05/2017,30,210,0,-0.455906694,-0.890027576,0,0,19.05,3,"Kestrel, Nankeen",4.4,0.589812332,9.808047117,7.926387874,1.146042633,2,4,6,5,1,0,4,4,3,6,2,0,0,0,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
31/05/2017,31,211,0,-0.471159508,-0.882048025,0,0,16.8,0,"Kestrel, Nankeen",1.4,0.18766756,9.740199686,7.877911195,1.140494958,3,0,3,2,1,1,0,1,0,1,2,0,0,0,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
1/06/2017,32,212,0,-0.486272707,-0.873807104,0,0,16.05,3,"Kestrel, Nankeen",1.7,0.227882038,9.669637819,7.826681081,1.134541039,0,3,3,3,1,0,1,1,2,5,2,0,1,1,0,3,5,0,1,1,1,2,8,0,0,0,0,0,10,0,0,0,0,0
2/06/2017,33,213,0,-0.501241813,-0.865307254,0,0,17,3,"Kestrel, Nankeen",5.5,0.737265416,9.596440959,7.772601871,1.128155571,2,4,6,3,1,1,4,5,3,9,2,1,0,1,0,0,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,0
3/06/2017,34,214,0,-0.516062391,-0.856550996,0,0,17.1,0,"Kestrel, Nankeen",0.7,0.09383378,9.520690997,7.715578974,1.121312181,2,0,2,1,1,0,0,0,0,2,2,1,0,1,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
4/06/2017,35,215,0,-0.530730048,-0.847540923,0,0,17.8,2,"Kestrel, Nankeen",2.7,0.361930295,9.442472123,7.655519886,1.113983537,2,2,4,3,1,0,2,2,2,3,2,1,0,1,0,1,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,1
5/06/2017,36,216,0,-0.545240439,-0.838279705,0,0,17.05,1,"Kestrel, Nankeen",3.4,0.455764075,9.361870674,7.592335348,1.10614151,6,1,7,3,1,1,0,1,1,16,2,3,1,4,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
6/06/2017,37,217,0,-0.559589262,-0.828770087,0,0,16.7,1,"Kestrel, Nankeen",3.125,0.418900804,9.278974968,7.525940629,1.097757371,3,2,5,1,1,0,2,2,1,1,2,2,0,2,0,0,5,0,0,0,0,1,8,1,0,1,0,0,10,0,0,0,0,0
7/06/2017,38,218,0,-0.573772268,-0.819014887,0,0,14.95,1,"Kestrel, Nankeen",1,0.134048257,9.193875151,7.456256944,1.088802046,0,1,1,1,1,0,1,1,1,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
8/06/2017,39,219,0,-0.587785252,-0.809016994,0,0,15.6,1,"Kestrel, Nankeen",1.5,0.201072386,9.106663027,7.383212998,1.079246429,2,1,3,1,1,0,0,0,1,3,2,2,1,3,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
9/06/2017,40,220,0,-0.601624063,-0.798779373,0,0,17.05,1,"Kestrel, Nankeen",1.5,0.201072386,9.017431903,7.306746659,1.069061756,1,1,2,1,1,0,1,1,1,6,2,1,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
10/06/2017,41,221,0,-0.6152846,-0.788305056,0.2,0.2,19.05,2,"Kestrel, Nankeen",3.5,0.469168901,8.926276413,7.226806739,1.058220052,2,2,4,2,1,1,2,3,2,7,2,1,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
11/06/2017,42,222,0,-0.628762815,-0.777597147,22.8,22.6,18.2,4,"Kestrel, Nankeen",5,0.670241287,8.83329236,7.143354864,1.046694649,0,5,5,4,1,0,5,5,4,17,2,0,0,0,0,6,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,2
12/06/2017,43,223,0,-0.642054713,-0.766658819,39.6,16.8,18.15,0,"Kestrel, Nankeen",2.8,0.375335121,8.738576546,7.056367429,1.034460776,5,0,5,1,1,2,0,2,0,4,2,1,0,1,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,1,0,1,0,0
13/06/2017,44,224,0,-0.655156357,-0.755493314,43,3.4,16.6,0,"Kestrel, Nankeen",0,0,8.642226606,6.965837577,1.021496232,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
14/06/2017,45,225,0,-0.668063864,-0.74410394,62.2,19.2,18.05,0,"Kestrel, Nankeen",0,0,8.544340844,6.871777204,1.007782114,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
15/06/2017,46,226,1,-0.680773409,-0.732494072,87.8,25.8,18.85,1,"Kestrel, Nankeen",1.625,0.217828418,8.445018065,6.774218909,0.993303623,2,1,3,1,1,0,1,1,1,7,2,1,0,1,0,2,5,0,0,0,0,0,8,1,0,1,0,0,10,0,0,0,0,0
16/06/2017,47,227,0,-0.693281227,-0.72066715,65.2,0,19.45,0,"Kestrel, Nankeen",0,0,8.344357412,6.673217863,0.978050909,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
17/06/2017,48,228,0,-0.70558361,-0.708626678,49.4,1,20.85,0,"Kestrel, Nankeen",0.5,0.067024129,8.242458206,6.568853542,0.962019943,1,0,1,0,1,0,0,0,0,7,2,1,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
18/06/2017,49,229,0,-0.717676914,-0.696376226,46,0,18.75,0,"Kestrel, Nankeen",1.75,0.23458445,8.139419783,6.461231239,0.945213408,4,0,4,0,1,1,0,1,0,3,2,1,0,1,0,1,5,0,0,0,0,0,8,2,0,2,0,0,10,0,0,0,0,0
19/06/2017,50,230,0,-0.729557554,-0.683919422,26.8,0,19.05,2,"Kestrel, Nankeen",2.5,0.335120643,8.035341336,6.350483325,0.927641551,1,2,3,2,1,0,2,2,2,20,2,1,0,1,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
20/06/2017,51,231,0,-0.741222011,-0.671259958,1,0,18.4,0,"Kestrel, Nankeen",0,0,7.930321764,6.23677017,0.909322983,0,0,0,0,1,0,0,0,0,8,2,0,0,0,0,13,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
21/06/2017,52,232,0,-0.752666828,-0.658401585,1.2,0.2,17.8,0,"Kestrel, Nankeen",0,0,7.824459513,6.120280658,0.890285376,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,9,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/06/2017,53,233,0,-0.763888613,-0.645348113,0.2,0,18.2,0,"Kestrel, Nankeen",0,0,7.717852435,6.001232262,0.870566012,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
23/06/2017,54,234,0,-0.774884041,-0.632103411,0.2,0,17,0,"Kestrel, Nankeen",0,0,7.610597636,5.879870597,0.850212143,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
24/06/2017,55,235,0,-0.785649855,-0.618671403,0.2,0,17.45,0,"Kestrel, Nankeen",0.5,0.067024129,7.50279134,5.756468431,0.829281121,1,0,1,0,1,0,0,0,0,3,2,1,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/06/2017,56,236,0,-0.796182864,-0.60505607,0.2,0,17.6,0,"Kestrel, Nankeen",1,0.134048257,7.394528748,5.631324112,0.807840253,2,0,2,0,1,0,0,0,0,14,2,2,0,2,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
26/06/2017,57,237,0,-0.806479946,-0.591261445,0,0,18.65,0,"Kestrel, Nankeen",0,0,7.285903912,5.504759421,0.785966352,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
27/06/2017,58,238,0,-0.816538051,-0.577291617,0,0,17.25,0,"Kestrel, Nankeen",0,0,7.177009608,5.377116836,0.76374498,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/06/2017,59,239,0,-0.826354199,-0.563150724,0,0,18.65,0,"Kestrel, Nankeen",0,0,7.067937213,5.248756263,0.741269361,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/06/2017,60,240,0,-0.835925479,-0.548842958,0,0,19.15,1,"Kestrel, Nankeen",1,0.134048257,6.958776598,5.120051271,0.718638997,0,1,1,1,1,0,1,1,1,14,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/06/2017,61,241,0,-0.845249057,-0.534372558,5.6,5.6,19.3,0,"Kestrel, Nankeen",1,0.134048257,6.849616027,4.991384907,0.695958013,1,0,1,0,1,1,0,1,0,7,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
1/07/2017,62,242,0,-0.85432217,-0.519743812,5.6,0,15.2,0,"Kestrel, Nankeen",0,0,6.740542063,4.863145195,0.673333285,0,0,0,0,1,0,0,0,0,8,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
2/07/2017,63,243,0,-0.863142128,-0.504961055,5.6,0,14.6,0,"Kestrel, Nankeen",0,0,6.631639497,4.735720412,0.650872415,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
3/07/2017,64,244,0,-0.871706319,-0.490028666,5.6,0,22.3,0,"Kestrel, Nankeen",0,0,6.522991292,4.609494276,0.62868164,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
4/07/2017,65,245,0,-0.880012204,-0.474951072,5.8,0.2,13.9,1,"Kestrel, Nankeen",2,0.268096515,6.414678558,4.484841165,0.606863759,0,2,2,1,1,0,2,2,1,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
5/07/2017,66,246,0,-0.888057323,-0.459732739,0.2,0,17.85,0,"Kestrel, Nankeen",0,0,6.306780559,4.362121494,0.585516149,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
6/07/2017,67,247,0,-0.895839291,-0.444378178,0.8,0.6,17.9,1,"Kestrel, Nankeen",2.7,0.361930295,6.199374781,4.241677382,0.564728985,3,1,4,2,1,1,1,2,1,4,2,1,0,1,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
7/07/2017,68,248,0,-0.903355802,-0.428891938,13.4,12.6,14.15,0,"Kestrel, Nankeen",0,0,6.092537054,4.123828708,0.544583689,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,5,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
8/07/2017,69,249,0,-0.91060463,-0.413278608,17.4,4,15.3,0,"Kestrel, Nankeen",0.2,0.026809651,5.986341786,4.008869672,0.52515171,1,0,1,1,1,0,0,0,0,9,2,0,0,0,0,2,5,1,0,1,0,2,8,0,0,0,0,0,10,0,0,0,0,0
9/07/2017,70,250,0,-0.917583626,-0.397542814,17.2,0,14.15,1,"Kestrel, Nankeen",2,0.268096515,5.880862314,3.897065913,0.506493622,1,1,2,1,1,1,1,2,1,10,2,0,0,0,0,3,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
10/07/2017,71,251,0,-0.924290722,-0.38168922,17.2,0,16.65,3,"Kestrel, Nankeen",4,0.536193029,5.776171422,3.788652262,0.488658599,1,3,4,3,1,1,3,4,3,7,2,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
11/07/2017,72,252,0,-0.930723931,-0.365722523,17.4,0.8,18.15,0,"Kestrel, Nankeen",1,0.134048257,5.67234209,3.683831153,0.47168423,1,0,1,0,1,1,0,1,0,1,2,0,0,0,0,2,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
12/07/2017,73,253,0,-0.936881346,-0.349647455,4.8,0,16,0,"Kestrel, Nankeen",0,0,5.569448518,3.582771695,0.455596669,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/07/2017,74,254,0,-0.942761143,-0.333468779,0.8,0,15.8,0,"Kestrel, Nankeen",0.5,0.067024129,5.467567517,3.485609407,0.440411078,1,0,1,0,1,0,0,0,0,1,2,1,0,1,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
14/07/2017,75,255,0,-0.94836158,-0.317191289,0.8,0,16,0,"Kestrel, Nankeen",0.5,0.067024129,5.366780347,3.392446573,0.426132315,1,0,1,0,1,0,0,0,0,3,2,1,0,1,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
15/07/2017,76,256,0,-0.953680997,-0.300819808,0.8,0,18,0,"Kestrel, Nankeen",0.7,0.09383378,5.26717509,3.30335318,0.412755816,2,0,2,1,1,0,0,0,0,5,2,1,0,1,0,1,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
16/07/2017,77,257,0,-0.958717817,-0.284359187,2.6,2.6,19,3,"Kestrel, Nankeen",1.6,0.214477212,5.168849667,3.218368392,0.400268618,1,3,4,4,1,0,1,1,1,9,2,0,0,0,0,0,5,1,2,3,2,2,8,0,0,0,0,0,10,0,0,0,0,0
17/07/2017,78,258,0,-0.963470549,-0.267814305,2.6,0,11.8,0,"Kestrel, Nankeen",0,0,5.071915585,3.137502504,0.388650465,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
18/07/2017,79,259,0,-0.967937783,-0.251190064,2.6,0,20.25,1,"Kestrel, Nankeen",1.5,0.201072386,4.976502491,3.06073935,0.37787495,1,1,2,1,1,0,1,1,1,5,2,1,0,1,0,2,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
19/07/2017,80,260,0,-0.972118197,-0.23449139,6.2,3.6,16.7,0,"Kestrel, Nankeen",0,0,4.882763569,2.988039138,0.367910649,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
20/07/2017,81,261,0,-0.976010551,-0.21772323,6.2,0,15.05,0,"Kestrel, Nankeen",0.5,0.067024129,4.790881796,2.91934174,0.358722218,1,0,1,0,1,0,0,0,0,4,2,1,0,1,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,6
21/07/2017,82,262,0,-0.979613692,-0.200890555,3.6,0,21.6,0,"Kestrel, Nankeen",0,0,4.701076951,2.854570495,0.350271412,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
22/07/2017,83,263,0,-0.982926552,-0.183998352,3.6,0,14.65,0,"Kestrel, Nankeen",0,0,4.613613225,2.793636654,0.342518022,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
23/07/2017,84,264,0,-0.98594815,-0.167051626,3.6,0,15.7,0,"Kestrel, Nankeen",0,0,4.528807114,2.736444652,0.335420712,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
24/07/2017,85,265,0,-0.98867759,-0.150055398,0,0,15.6,0,"Kestrel, Nankeen",0,0,4.44703518,2.682898471,0.328937739,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/07/2017,86,266,0,-0.991114064,-0.133014707,0,0,15.85,0,"Kestrel, Nankeen",0,0,4.368741059,2.632909397,0.32302758,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/07/2017,87,267,0,-0.993256849,-0.1159346,0,0,16.75,0,"Kestrel, Nankeen",0.2,0.026809651,4.294440972,2.58640549,0.317649444,1,0,1,1,1,0,0,0,0,2,2,0,0,0,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
27/07/2017,88,268,0,-0.995105311,-0.098820139,0,0,16.5,2,"Kestrel, Nankeen",2,0.268096515,4.224726823,2.54334305,0.312763707,0,2,2,2,1,0,2,2,2,11,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/07/2017,89,269,0,-0.996658902,-0.081676395,0,0,18.05,2,"Kestrel, Nankeen",2,0.268096515,4.160265851,2.503720163,0.308332269,0,2,2,2,1,0,2,2,2,6,2,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/07/2017,90,270,0,-0.997917161,-0.064508449,0,0,17.5,0,"Kestrel, Nankeen",0,0,4.101795735,2.467592174,0.304318893,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,1,5,0,0,0,0,3,8,0,0,0,0,0,10,0,0,0,0,0
30/07/2017,91,271,0,-0.998879716,-0.047321388,0,0,15.95,0,"Kestrel, Nankeen",0,0,4.050114064,2.4350884,0.300689583,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
31/07/2017,92,272,0,-0.999546281,-0.030120305,0.2,0.2,18.3,0,"Kestrel, Nankeen",0,0,4.006061199,2.406428834,0.297413155,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
1/08/2017,93,273,0,-0.999916659,-0.012910296,0.2,0,16.5,0,"Kestrel, Nankeen",0.2,0.026809651,3.970495764,2.38193877,0.294462238,1,0,1,1,1,0,0,0,0,3,2,0,0,0,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
