"Ibis, Straw-Necked",,,,,,,,,,,,,,,,,,,1,1,,,,,0,2,,,,,0,5,,,,,0,8,,,,,0,10,,,,
Date,DayNumber,SolarDayNumber,Strike,DayofYearSin,DayofYearCos,Prev5DaysRain,Rain,Temperature,AirfieldHarassments,Species,ProximityCount,NormalisedProximityCount,ProximityLikelihood,DayofYearSinLikelihood,AllCount,AllHarassed,AllObserved,AllHarassments,1_Proximity,1_Count,1_Harassed,1_Observed,1_SpeciesHarassments,1_Harassments,2_Proximity,2_Count,2_Harassed,2_Observed,2_SpeciesHarassments,2_Harassments,5_Proximity,5_Count,5_Harassed,5_Observed,5_SpeciesHarassments,5_Harassments,8_Proximity,8_Count,8_Harassed,8_Observed,8_SpeciesHarassments,8_Harassments,10_Proximity,10_Count,10_Harassed,10_Observed,10_SpeciesHarassments,10_Harassments
07/08/2017,99,98,0,0.993256849,-0.1159346,1.6,1.6,19.85,1,"Ibis, Straw-Necked",42,0.069306931,0.515490193,0.4799318,1,41,42,1,1,1,41,42,1,4,2,0,0,0,0,1,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,1
08/08/2017,100,99,0,0.991114064,-0.133014707,1.6,0,16.45,2,"Ibis, Straw-Necked",12,0.01980198,0.511689645,0.479881575,6,35,41,6,1,2,10,12,1,1,2,0,25,25,1,1,5,4,0,4,0,1,8,0,0,0,0,0,10,0,0,0,0,0
09/08/2017,101,100,0,0.98867759,-0.150055398,1.6,0,16.6,2,"Ibis, Straw-Necked",54,0.089108911,0.507713991,0.479807743,75,70,145,81,1,24,30,54,1,1,2,11,0,11,0,0,5,40,40,80,1,1,8,0,0,0,0,0,10,0,0,0,0,0
10/08/2017,102,101,0,0.98594815,-0.167051626,1.6,0,15.95,2,"Ibis, Straw-Necked",21,0.034653465,0.503567759,0.47970391,26,18,44,17,1,3,18,21,2,3,2,6,0,6,0,0,5,15,0,15,0,0,8,0,0,0,0,0,10,2,0,2,0,0
11/08/2017,103,102,0,0.982926552,-0.183998352,1.6,0,17.45,5,"Ibis, Straw-Necked",89,0.146864686,0.499255645,0.479562945,39,106,145,5,1,23,66,89,4,6,2,16,40,56,1,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
12/08/2017,104,103,0,0.979613692,-0.200890555,0.4,0.4,19.7,7,"Ibis, Straw-Necked",90,0.148514851,0.494782503,0.479377002,30,90,120,27,1,0,90,90,7,10,2,10,0,10,0,0,5,20,0,20,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/08/2017,105,104,0,0.976010551,-0.21772323,0.4,0,19.35,4,"Ibis, Straw-Necked",70,0.115511551,0.490153339,0.479137535,38,123,161,68,1,0,70,70,2,8,2,3,11,14,1,4,5,23,42,65,1,1,8,0,0,0,0,0,10,12,0,12,0,0
14/08/2017,106,105,0,0.972118197,-0.23449139,0.4,0,19.7,2,"Ibis, Straw-Necked",3,0.004950495,0.485373296,0.478835323,29,60,89,73,1,3,0,3,0,6,2,3,0,3,0,0,5,13,60,73,2,2,8,6,0,6,0,0,10,4,0,4,0,0
15/08/2017,107,106,0,0.967937783,-0.251190064,0.6,0.2,19.35,7,"Ibis, Straw-Necked",188,0.310231023,0.480447652,0.478460495,74,284,358,136,1,4,184,188,5,5,2,0,40,40,1,1,5,70,60,130,1,1,8,0,0,0,0,0,10,0,0,0,0,0
16/08/2017,108,107,0,0.963470549,-0.267814305,0.6,0,19.5,4,"Ibis, Straw-Necked",91,0.150165017,0.475381804,0.478002566,124,76,200,92,1,15,76,91,4,7,2,21,0,21,0,4,5,88,0,88,0,2,8,0,0,0,0,0,10,0,0,0,0,3
17/08/2017,109,108,0,0.958717817,-0.284359187,0.2,0,23.4,6,"Ibis, Straw-Necked",110,0.181518152,0.470181259,0.477450467,97,128,225,106,1,12,98,110,4,6,2,2,10,12,1,4,5,81,20,101,1,1,8,0,0,0,0,0,10,2,0,2,0,0
18/08/2017,110,109,0,0.953680997,-0.300819808,0.2,0,19.75,3,"Ibis, Straw-Necked",180,0.297029703,0.464851629,0.476792589,86,110,196,9,1,70,110,180,3,3,2,4,0,4,0,1,5,6,0,6,0,0,8,0,0,0,0,0,10,6,0,6,0,0
19/08/2017,111,110,0,0.94836158,-0.317191289,0.2,0,16.15,3,"Ibis, Straw-Necked",35,0.057755776,0.459398616,0.476016829,6,65,71,32,1,0,35,35,2,3,2,4,0,4,0,0,5,0,30,30,1,1,8,0,0,0,0,0,10,2,0,2,0,0
20/08/2017,112,111,0,0.942761143,-0.333468779,0,0,15.55,9,"Ibis, Straw-Necked",181,0.298679868,0.453828003,0.475110642,17,179,196,9,1,2,179,181,9,11,2,2,0,2,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,13,0,13,0,0
21/08/2017,113,112,0,0.936881346,-0.349647455,0,0,15.3,6,"Ibis, Straw-Necked",246,0.405940594,0.448145644,0.474061099,156,190,346,94,1,56,190,246,6,10,2,2,0,2,0,2,5,88,0,88,0,0,8,0,0,0,0,0,10,10,0,10,0,0
22/08/2017,114,113,0,0.930723931,-0.365722523,0.8,0.8,18.75,7,"Ibis, Straw-Necked",147,0.242574257,0.442357456,0.472854952,58,143,201,41,1,4,143,147,7,12,2,20,0,20,0,0,5,34,0,34,0,0,8,0,0,0,0,0,10,0,0,0,0,1
23/08/2017,115,114,0,0.924290722,-0.38168922,0.8,0,20.25,5,"Ibis, Straw-Necked",98,0.161716172,0.436469404,0.471478703,91,129,220,23,1,21,77,98,3,8,2,47,52,99,2,2,5,18,0,18,0,1,8,0,0,0,0,0,10,5,0,5,0,0
24/08/2017,116,115,0,0.917583626,-0.397542814,0.8,0,20,5,"Ibis, Straw-Necked",157,0.259075908,0.430487496,0.469918686,123,121,244,45,1,36,121,157,5,7,2,20,0,20,0,3,5,40,0,40,0,1,8,0,0,0,0,0,10,27,0,27,0,3
25/08/2017,117,116,0,0.91060463,-0.413278608,4.2,3.4,17.3,4,"Ibis, Straw-Necked",42,0.069306931,0.424417771,0.468161146,65,57,122,46,1,5,37,42,3,4,2,0,20,20,1,1,5,42,0,42,0,0,8,0,0,0,0,0,10,18,0,18,0,1
26/08/2017,118,117,0,0.903355802,-0.428891938,4.2,0,18.2,1,"Ibis, Straw-Necked",20,0.0330033,0.418266286,0.466192337,0,20,20,1,1,0,20,20,1,12,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
27/08/2017,119,118,0,0.895839291,-0.444378178,3.4,0,17.05,2,"Ibis, Straw-Necked",53,0.087458746,0.412039113,0.463998613,50,53,103,32,1,0,53,53,2,2,2,0,0,0,0,0,5,30,0,30,0,0,8,0,0,0,0,0,10,20,0,20,0,0
28/08/2017,120,119,0,0.888057323,-0.459732739,3.4,0,15.25,4,"Ibis, Straw-Necked",75,0.123762376,0.40574232,0.461566537,195,62,257,28,1,53,22,75,3,4,2,38,40,78,1,2,5,24,0,24,0,0,8,0,0,0,0,0,10,80,0,80,0,0
29/08/2017,121,120,0,0.880012204,-0.474951072,3.4,0,15.5,6,"Ibis, Straw-Necked",248,0.409240924,0.39938197,0.458882991,141,201,342,80,1,52,196,248,5,11,2,2,5,7,1,3,5,74,0,74,0,1,8,0,0,0,0,0,10,13,0,13,0,0
30/08/2017,122,121,0,0.871706319,-0.490028666,0,0,18.55,6,"Ibis, Straw-Necked",158,0.260726073,0.392964108,0.455935289,53,157,210,16,1,38,120,158,5,8,2,5,37,42,1,2,5,10,0,10,0,1,8,0,0,0,0,0,10,0,0,0,0,0
31/08/2017,123,122,0,0.863142128,-0.504961055,0,0,16.55,8,"Ibis, Straw-Necked",324,0.534653465,0.386494748,0.452711299,68,330,398,68,1,4,320,324,7,9,2,0,10,10,1,1,5,60,0,60,0,0,8,0,0,0,0,0,10,4,0,4,0,0
01/09/2017,124,123,0,0.85432217,-0.519743812,0,0,17.9,8,"Ibis, Straw-Necked",224,0.369636964,0.37997987,0.449199567,105,220,325,93,1,4,220,224,8,8,2,5,0,5,0,0,5,85,0,85,0,0,8,0,0,0,0,0,10,11,0,11,0,0
02/09/2017,125,124,0,0.845249057,-0.534372558,0,0,18.75,9,"Ibis, Straw-Necked",126,0.207920792,0.37342541,0.445389446,44,162,206,57,1,4,122,126,8,13,2,1,0,1,0,3,5,9,40,49,1,1,8,0,0,0,0,0,10,30,0,30,0,1
03/09/2017,126,125,0,0.835925479,-0.548842958,0,0,20,2,"Ibis, Straw-Necked",25,0.041254125,0.366837246,0.441271222,24,25,49,24,1,0,25,25,2,4,2,2,0,2,0,0,5,22,0,22,0,0,8,0,0,0,0,0,10,0,0,0,0,0
04/09/2017,127,126,0,0.826354199,-0.563150724,0,0,21.4,4,"Ibis, Straw-Necked",65,0.107260726,0.360221197,0.436836247,50,59,109,38,1,16,49,65,3,4,2,1,0,1,0,0,5,25,10,35,1,1,8,0,0,0,0,0,10,8,0,8,0,0
05/09/2017,128,127,0,0.816538051,-0.577291617,0,0,20.45,1,"Ibis, Straw-Necked",35,0.057755776,0.353583009,0.432077063,16,20,36,1,1,15,20,35,1,2,2,1,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/09/2017,129,128,0,0.806479946,-0.591261445,0,0,17.6,2,"Ibis, Straw-Necked",60,0.099009901,0.346928351,0.426987534,31,40,71,2,1,20,40,60,2,2,2,6,0,6,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,5,0,5,0,0
07/09/2017,130,129,0,0.796182864,-0.60505607,0,0,19.6,3,"Ibis, Straw-Necked",36,0.059405941,0.340262806,0.421562966,47,63,110,43,1,3,33,36,2,4,2,2,30,32,1,2,5,40,0,40,0,0,8,0,0,0,0,1,10,2,0,2,0,0
08/09/2017,131,130,0,0.785649855,-0.618671403,0,0,18.3,6,"Ibis, Straw-Necked",55,0.090759076,0.333591863,0.415800219,17,80,97,33,1,0,55,55,5,5,2,10,0,10,0,1,5,3,25,28,1,1,8,0,0,0,0,0,10,4,0,4,0,0
09/09/2017,132,131,0,0.774884041,-0.632103411,0,0,18.15,4,"Ibis, Straw-Necked",41,0.067656766,0.326920911,0.409697823,16,54,70,5,1,12,29,41,2,3,2,0,25,25,2,2,5,1,0,1,0,0,8,0,0,0,0,0,10,3,0,3,0,1
10/09/2017,133,132,0,0.763888613,-0.645348113,0,0,17.75,9,"Ibis, Straw-Necked",85,0.140264026,0.320255232,0.40325607,38,86,124,46,1,1,84,85,7,8,2,0,2,2,2,3,5,37,0,37,0,0,8,0,0,0,0,0,10,0,0,0,0,1
11/09/2017,134,133,0,0.752666828,-0.658401585,0,0,19.15,6,"Ibis, Straw-Necked",155,0.255775578,0.313599997,0.396477105,48,133,181,9,1,22,133,155,6,8,2,0,0,0,0,3,5,3,0,3,0,1,8,0,0,0,0,0,10,23,0,23,0,0
12/09/2017,135,134,0,0.741222011,-0.671259958,0,0,20.65,4,"Ibis, Straw-Necked",31,0.051155116,0.306960255,0.389364999,28,33,61,24,1,4,27,31,3,6,2,0,6,6,1,1,5,20,0,20,0,0,8,0,0,0,0,0,10,4,0,4,0,0
13/09/2017,136,135,0,0.729557554,-0.683919422,0,0,20.95,2,"Ibis, Straw-Necked",22,0.03630363,0.300340935,0.381925806,70,45,115,64,1,22,0,22,0,0,2,14,0,14,0,0,5,34,30,64,2,2,8,0,15,15,0,0,10,0,0,0,0,0
14/09/2017,137,136,0,0.717676914,-0.696376226,0,0,20.7,1,"Ibis, Straw-Necked",96,0.158415842,0.293746831,0.374167605,69,40,109,11,1,56,40,96,1,1,2,3,0,3,0,0,5,10,0,10,0,0,8,0,0,0,0,0,10,0,0,0,0,0
15/09/2017,138,137,0,0.70558361,-0.708626678,0,0,16.6,16,"Ibis, Straw-Necked",236,0.389438944,0.287182608,0.366100522,35,295,330,43,1,26,210,236,12,14,2,0,65,65,3,3,5,8,20,28,1,1,8,1,0,1,0,0,10,0,0,0,0,0
16/09/2017,139,138,0,0.693281227,-0.72066715,0,0,18.3,13,"Ibis, Straw-Necked",130,0.214521452,0.280652789,0.357736734,17,203,220,48,1,17,113,130,6,7,2,0,37,37,3,4,5,0,38,38,3,4,8,0,15,15,1,1,10,0,0,0,0,0
17/09/2017,140,139,0,0.680773409,-0.732494072,0,0,18.95,9,"Ibis, Straw-Necked",114,0.188118812,0.274161755,0.349090449,48,136,184,27,1,0,114,114,7,9,2,8,15,23,1,1,5,18,0,18,0,0,8,22,7,29,1,1,10,0,0,0,0,0
18/09/2017,141,140,0,0.668063864,-0.74410394,0,0,18.8,5,"Ibis, Straw-Necked",118,0.194719472,0.267713741,0.340177864,16,149,165,11,1,0,118,118,4,5,2,1,31,32,1,1,5,6,0,6,0,0,8,0,0,0,0,0,10,9,0,9,0,0
19/09/2017,142,141,0,0.655156357,-0.755493314,0,0,20.3,3,"Ibis, Straw-Necked",15,0.024752475,0.261312832,0.331017104,8,70,78,11,1,0,15,15,1,1,2,0,55,55,2,2,5,8,0,8,0,0,8,0,0,0,0,0,10,0,0,0,0,0
20/09/2017,143,142,0,0.642054713,-0.766658819,0,0,21.05,5,"Ibis, Straw-Necked",59,0.097359736,0.25496296,0.321628134,59,41,100,5,1,18,41,59,5,7,2,26,0,26,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,15,0,15,0,0
21/09/2017,144,143,0,0.628762815,-0.777597147,0,0,20.4,2,"Ibis, Straw-Necked",76,0.125412541,0.248667902,0.31203265,9,90,99,2,1,6,70,76,1,1,2,3,20,23,1,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/09/2017,145,144,0,0.6152846,-0.788305056,0,0,23.15,7,"Ibis, Straw-Necked",182,0.300330033,0.242431277,0.302253946,43,174,217,7,1,28,154,182,6,7,2,11,20,31,1,1,5,0,0,0,0,0,8,0,0,0,0,0,10,4,0,4,0,0
23/09/2017,146,145,0,0.601624063,-0.798779373,3,3,22,2,"Ibis, Straw-Necked",23,0.037953795,0.236256547,0.292316763,8,22,30,2,1,1,22,23,2,3,2,7,0,7,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
24/09/2017,147,146,0,0.587785252,-0.809016994,3,0,22.35,4,"Ibis, Straw-Necked",16,0.02640264,0.23014701,0.282247116,23,56,79,4,1,0,16,16,1,2,2,17,40,57,3,4,5,0,0,0,0,0,8,0,0,0,0,0,10,6,0,6,0,0
25/09/2017,148,147,0,0.573772268,-0.819014887,3,0,24.2,5,"Ibis, Straw-Necked",47,0.077557756,0.224105804,0.2720721,20,64,84,5,1,2,45,47,3,3,2,0,19,19,2,2,5,0,0,0,0,0,8,0,0,0,0,0,10,18,0,18,0,0
26/09/2017,149,148,0,0.559589262,-0.828770087,3,0,24.45,7,"Ibis, Straw-Necked",76,0.125412541,0.218135903,0.261819687,12,97,109,7,1,8,68,76,4,7,2,0,29,29,3,3,5,0,0,0,0,0,8,4,0,4,0,0,10,0,0,0,0,0
27/09/2017,150,149,0,0.545240439,-0.838279705,3,0,21.6,4,"Ibis, Straw-Necked",30,0.04950495,0.212240121,0.2515185,75,86,161,4,1,10,20,30,2,5,2,65,66,131,2,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/09/2017,151,150,0,0.530730048,-0.847540923,0,0,24.85,2,"Ibis, Straw-Necked",10,0.01650165,0.206421104,0.241197586,25,10,35,5,1,6,4,10,1,4,2,12,6,18,1,1,5,3,0,3,0,0,8,0,0,0,0,0,10,4,0,4,0,0
29/09/2017,152,151,0,0.516062391,-0.856550996,0,0,27.55,2,"Ibis, Straw-Necked",48,0.079207921,0.20068134,0.230886171,23,40,63,2,1,8,40,48,2,14,2,15,0,15,0,0,5,0,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,2
30/09/2017,153,152,0,0.501241813,-0.865307254,0,0,26.3,2,"Ibis, Straw-Necked",0,0,0.195023152,0.220613423,15,25,40,7,1,0,0,0,0,0,2,10,25,35,2,2,5,5,0,5,0,0,8,0,0,0,0,0,10,0,0,0,0,4
01/10/2017,154,153,0,0.486272707,-0.873807104,0,0,21.8,5,"Ibis, Straw-Necked",58,0.095709571,0.189448701,0.210408198,20,103,123,25,1,0,58,58,3,3,2,0,45,45,2,2,5,20,0,20,0,0,8,0,0,0,0,0,10,0,0,0,0,0
02/10/2017,155,154,0,0.471159508,-0.882048025,4,4,19,4,"Ibis, Straw-Necked",65,0.107260726,0.183959988,0.200298804,25,70,95,7,1,20,45,65,3,3,2,2,25,27,1,1,5,3,0,3,0,0,8,0,0,0,0,0,10,0,0,0,0,0
03/10/2017,156,155,0,0.455906694,-0.890027576,31.8,27.8,21.75,5,"Ibis, Straw-Necked",27,0.044554455,0.178558857,0.190312762,49,40,89,8,1,2,25,27,4,8,2,40,15,55,1,2,5,3,0,3,0,0,8,0,0,0,0,0,10,4,0,4,0,0
04/10/2017,157,156,0,0.440518784,-0.897743394,39,7.2,23.75,2,"Ibis, Straw-Necked",35,0.057755776,0.173246993,0.180476578,20,19,39,4,1,16,19,35,2,4,2,2,0,2,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
05/10/2017,158,157,0,0.42500034,-0.90519319,39,0,24.55,0,"Ibis, Straw-Necked",2,0.00330033,0.168025925,0.17081553,40,0,40,7,1,2,0,2,0,3,2,25,0,25,0,2,5,7,0,7,0,0,8,0,0,0,0,0,10,6,0,6,0,1
06/10/2017,159,158,0,0.409355959,-0.912374758,39,0,25.1,0,"Ibis, Straw-Necked",0,0,0.162897031,0.161353467,19,0,19,4,1,0,0,0,0,9,2,15,0,15,0,1,5,4,0,4,0,0,8,0,0,0,0,0,10,0,0,0,0,1
07/10/2017,160,159,0,0.393590277,-0.91928597,41,6,22.2,2,"Ibis, Straw-Necked",5,0.008250825,0.157861537,0.152112633,3,3,6,3,1,2,3,5,2,5,2,0,0,0,0,3,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
08/10/2017,161,160,0,0.377707965,-0.925924777,13.2,0,23.25,1,"Ibis, Straw-Necked",0,0,0.152920522,0.143113504,21,8,29,7,1,0,0,0,0,3,2,15,8,23,1,1,5,6,0,6,0,0,8,0,0,0,0,0,10,0,0,0,0,2
09/10/2017,162,161,0,0.361713731,-0.932289213,6,0,24.75,1,"Ibis, Straw-Necked",34,0.056105611,0.14807492,0.134374657,35,28,63,8,1,6,28,34,1,1,2,12,0,12,0,0,5,7,0,7,0,1,8,0,0,0,0,0,10,10,0,10,0,1
10/10/2017,163,162,0,0.345612313,-0.938377392,6,0,27.25,4,"Ibis, Straw-Necked",16,0.02640264,0.143325524,0.125912656,55,59,114,38,1,0,16,16,2,3,2,5,8,13,1,2,5,0,35,35,1,2,8,0,0,0,0,0,10,50,0,50,0,0
11/10/2017,164,163,0,0.329408482,-0.944187509,6,0,25.55,2,"Ibis, Straw-Necked",32,0.052805281,0.13867299,0.117741969,26,50,76,6,1,2,30,32,1,1,2,20,20,40,1,1,5,4,0,4,0,0,8,0,0,0,0,0,10,0,0,0,0,0
12/10/2017,165,164,0,0.313107041,-0.949717843,0,0,23.85,1,"Ibis, Straw-Necked",40,0.066006601,0.134117842,0.109874911,65,40,105,31,1,0,40,40,1,1,2,25,0,25,0,1,5,30,0,30,0,0,8,0,0,0,0,0,10,10,0,10,0,0
13/10/2017,166,165,0,0.296712819,-0.954966755,0.8,0.8,25.45,1,"Ibis, Straw-Necked",0,0,0.129660477,0.102321613,37,25,62,37,1,0,0,0,0,1,2,0,25,25,1,1,5,36,0,36,0,0,8,0,0,0,0,0,10,1,0,1,0,0
14/10/2017,167,166,0,0.280230675,-0.95993269,0.8,0,24.1,1,"Ibis, Straw-Necked",47,0.077557756,0.125301175,0.095090016,95,25,120,7,1,47,0,47,0,1,2,36,25,61,1,1,5,6,0,6,0,0,8,0,0,0,0,0,10,6,0,6,0,0
15/10/2017,168,167,0,0.263665493,-0.964614176,31.8,31,20.3,0,"Ibis, Straw-Necked",0,0,0.121040109,0.088185894,14,0,14,3,1,0,0,0,0,1,2,0,0,0,0,1,5,3,0,3,0,0,8,11,0,11,0,1,10,0,0,0,0,3
16/10/2017,169,168,0,0.24702218,-0.969009826,42.4,10.6,19.95,0,"Ibis, Straw-Necked",1,0.001650165,0.116877368,0.081612902,25,0,25,0,1,1,0,1,0,4,2,14,0,14,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,10,0,10,0,0
17/10/2017,170,169,0,0.23030567,-0.973118337,48.8,6.4,20.85,0,"Ibis, Straw-Necked",0,0,0.112812984,0.07537264,33,0,33,4,1,0,0,0,0,5,2,19,0,19,0,0,5,4,0,4,0,0,8,0,0,0,0,0,10,10,0,10,0,0
18/10/2017,171,170,0,0.213520915,-0.976938493,61.2,13.2,21.1,0,"Ibis, Straw-Necked",0,0,0.108846989,0.069464747,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
19/10/2017,172,171,0,0.19667289,-0.98046916,66.4,5.2,20.8,0,"Ibis, Straw-Necked",9,0.014851485,0.104979513,0.063887004,33,0,33,0,1,9,0,9,0,0,2,4,0,4,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,20,0,20,0,0
20/10/2017,173,172,0,0.179766586,-0.983709294,35.4,0,22.45,1,"Ibis, Straw-Necked",0,0,0.101210953,0.058635463,42,5,47,7,1,0,0,0,0,1,2,8,5,13,1,1,5,6,0,6,0,0,8,0,0,0,0,0,10,28,0,28,0,0
21/10/2017,174,173,0,0.162807013,-0.986657933,28.2,3.4,19.5,0,"Ibis, Straw-Necked",0,0,0.097542285,0.053704581,43,0,43,0,1,0,0,0,0,11,2,43,0,43,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/10/2017,175,174,0,0.145799197,-0.989314204,33.8,12,13.9,2,"Ibis, Straw-Necked",12,0.01980198,0.093975625,0.049087366,57,42,99,27,1,0,12,12,1,5,2,0,0,0,0,1,5,25,0,25,0,2,8,0,0,0,0,0,10,32,30,62,1,1
23/10/2017,176,175,0,0.128748177,-0.99167732,27,6.4,22.7,0,"Ibis, Straw-Necked",0,0,0.090515248,0.044775536,53,0,53,0,1,0,0,0,0,3,2,10,0,10,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,43,0,43,0,0
24/10/2017,177,176,0,0.111659007,-0.99374658,22,0.2,19.9,0,"Ibis, Straw-Necked",7,0.011551155,0.087169436,0.040759675,33,0,33,0,1,7,0,7,0,6,2,2,0,2,0,3,5,0,0,0,0,1,8,8,0,8,0,0,10,16,0,16,0,0
25/10/2017,178,177,0,0.09453675,-0.995521372,22,0,21.25,1,"Ibis, Straw-Necked",0,0,0.083953844,0.037029395,41,16,57,32,1,0,0,0,0,3,2,0,0,0,0,0,5,16,16,32,1,1,8,0,0,0,0,0,10,25,0,25,0,0
26/10/2017,179,178,0,0.077386479,-0.99700117,18.6,0,24.35,0,"Ibis, Straw-Necked",16,0.02640264,0.080897607,0.033573498,36,0,36,5,1,16,0,16,0,4,2,10,0,10,0,0,5,5,0,5,0,0,8,0,0,0,0,0,10,5,0,5,0,0
27/10/2017,180,179,0,0.060213277,-0.998185534,6.6,0,24.95,0,"Ibis, Straw-Necked",0,0,0.078054395,0.030380136,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/10/2017,181,180,0,0.043022233,-0.999074115,0.2,0,23.35,0,"Ibis, Straw-Necked",0,0,0.07552237,0.027436959,49,0,49,44,1,0,0,0,0,0,2,5,0,5,0,0,5,44,0,44,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/10/2017,182,181,0,0.02581844,-0.999666649,0,0,26.05,1,"Ibis, Straw-Necked",0,0,0.073479862,0.024731266,57,10,67,1,1,0,0,0,0,0,2,15,10,25,1,1,5,0,0,0,0,0,8,32,0,32,0,0,10,10,0,10,0,0
30/10/2017,183,182,0,0.008606997,-0.999962959,1.6,1.6,26.1,0,"Ibis, Straw-Necked",0,0,0.072248216,0.022250141,37,0,37,36,1,0,0,0,0,0,2,1,0,1,0,0,5,36,0,36,0,1,8,0,0,0,0,0,10,0,0,0,0,0
31/10/2017,184,183,0,-0.008606997,-0.999962959,1.6,0,25.7,0,"Ibis, Straw-Necked",3,0.004950495,0.072399265,0.025029632,65,0,65,42,1,3,0,3,0,1,2,3,0,3,0,0,5,42,0,42,0,0,8,3,0,3,0,0,10,14,0,14,0,0
01/11/2017,185,184,0,-0.02581844,-0.999666649,1.6,0,16.6,1,"Ibis, Straw-Necked",1,0.001650165,0.074928871,0.025266637,66,65,131,65,1,1,0,1,0,2,2,0,0,0,0,1,5,0,65,65,1,1,8,58,0,58,0,0,10,7,0,7,0,0
02/11/2017,186,185,0,-0.043022233,-0.999074115,1.6,0,22.3,3,"Ibis, Straw-Necked",100,0.165016502,0.081505204,0.025740365,10,110,120,3,1,0,100,100,2,5,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,10,10,20,1,1
03/11/2017,187,186,0,-0.060213277,-0.998185534,1.6,0,23.4,3,"Ibis, Straw-Necked",1,0.001650165,0.094728141,0.026450256,86,75,161,111,1,1,0,1,0,2,2,40,10,50,1,2,5,45,65,110,2,2,8,0,0,0,0,0,10,0,0,0,0,0
04/11/2017,188,187,0,-0.077386479,-0.99700117,0,0,24.05,6,"Ibis, Straw-Necked",95,0.156765677,0.118122211,0.027395467,113,193,306,81,1,10,85,95,2,2,2,28,108,136,4,4,5,75,0,75,0,0,8,0,0,0,0,0,10,0,0,0,0,0
05/11/2017,189,188,0,-0.09453675,-0.995521372,0,0,25.2,3,"Ibis, Straw-Necked",35,0.057755776,0.155212191,0.028574879,20,93,113,23,1,0,35,35,1,5,2,0,58,58,2,3,5,20,0,20,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/11/2017,190,189,0,-0.111659007,-0.99374658,0,0,24.35,3,"Ibis, Straw-Necked",72,0.118811881,0.207007917,0.029987094,0,157,157,72,1,0,72,72,1,3,2,0,15,15,1,4,5,0,70,70,1,1,8,0,0,0,0,0,10,0,0,0,0,1
07/11/2017,191,190,0,-0.128748177,-0.99167732,0,0,23.45,4,"Ibis, Straw-Necked",98,0.161716172,0.268906983,0.031630437,37,128,165,8,1,0,98,98,3,5,2,30,30,60,1,3,5,4,0,4,0,0,8,0,0,0,0,0,10,3,0,3,0,0
08/11/2017,192,191,0,-0.145799197,-0.989314204,2.4,2.4,21.95,2,"Ibis, Straw-Necked",20,0.0330033,0.330881172,0.033502962,39,50,89,6,1,0,20,20,1,3,2,23,30,53,1,2,5,4,0,4,0,0,8,0,0,0,0,0,10,12,0,12,0,0
09/11/2017,193,192,0,-0.162807013,-0.986657933,2.4,0,19.95,1,"Ibis, Straw-Necked",0,0,0.382902249,0.035602449,75,10,85,26,1,0,0,0,0,0,2,0,10,10,1,2,5,25,0,25,0,0,8,0,0,0,0,1,10,50,0,50,0,0
10/11/2017,194,193,0,-0.179766586,-0.983709294,3,0.6,20.4,1,"Ibis, Straw-Necked",1,0.001650165,0.420367743,0.03792641,73,14,87,86,1,1,0,1,0,11,2,0,0,0,0,0,5,72,14,86,1,1,8,0,0,0,0,0,10,0,0,0,0,0
11/11/2017,195,194,0,-0.19667289,-0.98046916,4.2,1.2,21,1,"Ibis, Straw-Necked",64,0.105610561,0.444287393,0.04047209,114,32,146,40,1,32,32,64,1,11,2,43,0,43,0,0,5,39,0,39,0,0,8,0,0,0,0,0,10,0,0,0,0,0
