"Egret, Cattle",,,,,,,,,,,,,,,,,,1,1,,,,,1,2,,,,,0,5,,,,,0,8,,,,,0,10,,,,
Date,DayNumber,SolarDayNumber,Strike,DayofYearSin,DayofYearCos,Prev5DaysRain,Rain,Temperature,AirfieldHarassments,Species,ProximityCount,ProximityLikelihood,SolarDayProximityLikelihood,AllCount,AllHarassed,AllObserved,AllHarassments,1_Proximity,1_Count,1_Harassed,1_Observed,1_SpeciesHarassments,1_Harassments,2_Proximity,2_Count,2_Harassed,2_Observed,2_SpeciesHarassments,2_Harassments,5_Proximity,5_Count,5_Harassed,5_Observed,5_SpeciesHarassments,5_Harassments,8_Proximity,8_Count,8_Harassed,8_Observed,8_SpeciesHarassments,8_Harassments,10_Proximity,10_Count,10_Harassed,10_Observed,10_SpeciesHarassments,10_Harassments
25/11/2018,574,147,0,0.573772268,-0.819014887,6.8,0,26.7,3,"Egret, Cattle",31,56.04356188,56.17718967,28,13,44,9,1,11,13,24,3,7,2,11,0,14,0,0,5,6,0,6,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/11/2018,575,148,0,0.559589262,-0.828770087,6.8,0,26.5,0,"Egret, Cattle",4,56.30768635,56.35988259,23,0,23,11,1,4,0,4,0,3,2,0,0,0,0,0,5,11,0,11,0,0,8,0,0,0,0,0,10,8,0,8,0,1
27/11/2018,576,149,0,0.545240439,-0.838279705,5,0,24,1,"Egret, Cattle",15,56.5371347,56.52081775,38,1,39,11,1,4,1,5,1,2,2,20,0,20,0,0,5,10,0,10,0,0,8,0,0,0,0,0,10,4,0,4,0,0
28/11/2018,577,150,0,0.530730048,-0.847540923,1,1,26,1,"Egret, Cattle",13,56.73620904,56.66273126,31,5,40,10,1,1,5,6,1,1,2,10,0,14,0,1,5,9,0,9,0,0,8,3,0,3,0,0,10,8,0,8,0,0
29/11/2018,578,151,0,0.516062391,-0.856550996,1,0,22,6,"Egret, Cattle",72,56.9087418,56.78800903,35,60,97,12,1,6,50,56,5,9,2,20,10,32,1,2,5,6,0,6,0,0,8,0,0,0,0,0,10,3,0,3,0,0
30/11/2018,579,152,0,0.501241813,-0.865307254,1,0,24.6,2,"Egret, Cattle",31.5,57.05813009,56.89872933,65,9,74,22,1,10,9,19,2,4,2,25,0,25,0,1,5,20,0,20,0,0,8,6,0,6,0,0,10,4,0,4,0,0
01/12/2018,580,153,0,0.486272707,-0.873807104,1,0,27.45,0,"Egret, Cattle",9,57.1873724,56.9967011,42,0,42,12,1,3,0,3,0,3,2,12,0,12,0,0,5,12,0,12,0,0,8,0,0,0,0,0,10,15,0,15,0,0
02/12/2018,581,154,0,0.471159508,-0.882048025,1,0,22,0,"Egret, Cattle",6,57.29910588,57.08349815,14,0,14,6,1,6,0,6,0,4,2,0,0,0,0,1,5,6,0,6,0,0,8,2,0,2,0,0,10,0,0,0,0,0
03/12/2018,582,155,0,0.455906694,-0.890027576,0,0,25,0,"Egret, Cattle",0,57.39564275,57.16048947,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
04/12/2018,583,156,0,0.440518784,-0.897743394,0,0,25.1,0,"Egret, Cattle",13.5,57.479005,57.2288659,34,0,38,8,1,9,0,9,0,8,2,5,0,9,0,0,5,8,0,8,0,1,8,0,0,0,0,0,10,12,0,12,0,0
05/12/2018,584,157,0,0.42500034,-0.90519319,2.2,2.2,24.25,2,"Egret, Cattle",33,57.5509568,57.28966354,28,22,62,8,1,8,12,20,1,7,2,4,10,26,1,1,5,6,0,6,0,0,8,0,0,0,0,0,10,10,0,10,0,0
06/12/2018,585,158,0,0.409355959,-0.912374758,5.2,3,23.15,6,"Egret, Cattle",59.5,57.61303445,57.34378412,50,21,77,16,1,35,19,54,4,8,2,5,0,11,0,0,5,10,2,12,2,2,8,0,0,0,0,0,10,0,0,0,0,0
07/12/2018,586,159,0,0.393590277,-0.91928597,5.2,0,22.15,12,"Egret, Cattle",87,57.66657353,57.39201282,42,57,99,17,1,30,57,87,12,22,2,0,0,0,0,1,5,5,0,5,0,1,8,0,0,0,0,0,10,7,0,7,0,0
08/12/2018,587,160,0,0.377707965,-0.925924777,5.2,0,22,8,"Egret, Cattle",43,57.71273346,57.43503365,64,27,91,24,1,15,27,42,8,19,2,2,0,2,0,0,5,16,0,16,0,2,8,22,0,22,0,0,10,9,0,9,0,0
09/12/2018,588,161,0,0.361713731,-0.932289213,5.2,0,24,4,"Egret, Cattle",18.5,57.75251952,57.47344283,33,7,40,16,1,7,7,14,4,20,2,9,0,9,0,0,5,12,0,12,0,0,8,0,0,0,0,0,10,5,0,5,0,0
10/12/2018,589,162,0,0.345612313,-0.938377392,3,0,21,0,"Egret, Cattle",5.5,57.78680234,57.5077604,13,0,13,4,1,4,0,4,0,2,2,3,0,3,0,1,5,4,0,4,0,0,8,0,0,0,0,0,10,2,0,2,0,0
11/12/2018,590,163,0,0.329408482,-0.944187509,0,0,24.95,0,"Egret, Cattle",7.5,57.81633525,57.53844016,22,0,22,7,1,5,0,5,0,6,2,5,0,5,0,0,5,7,0,7,0,1,8,0,0,0,0,0,10,5,0,5,0,0
12/12/2018,591,164,0,0.313107041,-0.949717843,0,0,22,2,"Egret, Cattle",8,57.84176954,57.56587839,17,3,20,5,1,4,3,7,2,5,2,2,0,2,0,1,5,3,0,3,0,2,8,1,0,1,0,0,10,7,0,7,0,0
13/12/2018,592,165,0,0.296712819,-0.954966755,0,0,25.95,0,"Egret, Cattle",22.5,57.8636678,57.59042123,54,0,54,18,1,17,0,17,0,5,2,11,0,11,0,0,5,18,0,18,0,1,8,0,0,0,0,0,10,8,0,8,0,0
14/12/2018,593,166,0,0.280230675,-0.95993269,0,0,25,0,"Egret, Cattle",16.5,57.8825157,57.61237121,17,0,42,0,1,1,0,1,0,3,2,6,0,31,0,2,5,0,0,0,0,0,8,5,0,5,0,0,10,5,0,5,0,0
15/12/2018,594,167,0,0.263665493,-0.964614176,2,2,24,1,"Egret, Cattle",22,57.8987322,57.63199272,28,16,44,9,1,4,16,20,1,3,2,4,0,4,0,0,5,8,0,8,0,0,8,8,0,8,0,0,10,4,0,4,0,0
16/12/2018,595,168,0,0.24702218,-0.969009826,4.8,2.8,24.7,1,"Egret, Cattle",15,57.91267848,57.64951685,23,3,34,1,1,5,3,8,1,5,2,6,0,14,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,12,0,12,0,0
17/12/2018,596,169,0,0.23030567,-0.973118337,14.2,9.4,24.85,5,"Egret, Cattle",28,57.92466566,57.6651455,34,16,50,15,1,12,16,28,5,11,2,0,0,0,0,0,5,10,0,10,0,0,8,3,0,3,0,0,10,9,0,9,0,0
18/12/2018,597,170,0,0.213520915,-0.976938493,18.2,4,24,10,"Egret, Cattle",111,57.93496154,57.67905495,75,75,155,17,1,17,75,92,10,13,2,33,0,38,0,0,5,7,0,7,0,0,8,2,0,2,0,0,10,16,0,16,0,0
19/12/2018,598,171,0,0.19667289,-0.98046916,20.2,2,26.4,2,"Egret, Cattle",15,57.94379644,57.69139889,63,10,73,34,1,5,10,15,2,4,2,0,0,0,0,0,5,32,0,32,0,0,8,4,0,4,0,0,10,22,0,22,0,0
20/12/2018,599,172,0,0.179766586,-0.983709294,18.2,0,28.15,1,"Egret, Cattle",24,57.95136818,57.70231109,46,6,52,1,1,22,0,22,0,1,2,4,0,4,0,0,5,0,0,0,0,0,8,12,6,18,1,1,10,8,0,8,0,0
21/12/2018,600,173,1,0.162807013,-0.986657933,15.4,0,29.3,4,"Egret, Cattle",37.5,57.95784646,57.71190762,10,33,43,5,1,4,33,37,4,7,2,1,0,1,0,0,5,1,0,1,0,0,8,2,0,2,0,0,10,2,0,2,0,0
22/12/2018,601,174,0,0.145799197,-0.989314204,6,0,29.45,4,"Egret, Cattle",42,57.9633766,57.72028879,32,23,55,4,1,14,23,37,4,4,2,10,0,10,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,8,0,8,0,0
23/12/2018,602,175,0,0.128748177,-0.99167732,2,0,24.25,0,"Egret, Cattle",14.5,57.96808271,57.72754082,47,0,47,12,1,12,0,12,0,3,2,5,0,5,0,0,5,12,0,12,0,0,8,10,0,10,0,0,10,8,0,8,0,0
24/12/2018,603,176,0,0.111659007,-0.99374658,0,0,23.4,0,"Egret, Cattle",8,57.97207048,57.73373723,17,0,17,0,1,5,0,5,0,2,2,6,0,6,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,6,0,6,0,0
25/12/2018,604,177,0,0.09453675,-0.995521372,0,0,19,3,"Egret, Cattle",21,57.97542951,57.73893998,28,12,42,13,1,3,12,15,3,11,2,10,0,12,0,0,5,10,0,10,0,0,8,2,0,2,0,0,10,3,0,3,0,0
26/12/2018,605,178,0,0.077386479,-0.99700117,0,0,21,5,"Egret, Cattle",36,57.97823531,57.74320052,53,10,70,15,1,17,10,27,5,10,2,11,0,18,0,0,5,10,0,10,0,0,8,0,0,0,0,0,10,15,0,15,0,0
27/12/2018,606,179,0,0.060213277,-0.998185534,0,0,24,3,"Egret, Cattle",14,57.98055094,57.74656055,22,11,33,13,1,2,11,13,3,7,2,2,0,2,0,0,5,10,0,10,0,0,8,2,0,2,0,0,10,6,0,6,0,0
28/12/2018,607,180,0,0.043022233,-0.999074115,0,0,22,0,"Egret, Cattle",5,57.98242851,57.74905267,22,0,22,0,1,0,0,0,0,4,2,10,0,10,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,12,0,12,0,0
29/12/2018,608,181,0,0.02581844,-0.999666649,0,0,24.95,0,"Egret, Cattle",4,57.98391025,57.75070093,10,0,12,6,1,2,0,2,0,0,2,2,0,4,0,1,5,6,0,6,0,2,8,0,0,0,0,0,10,0,0,0,0,0
30/12/2018,609,182,0,0.008606997,-0.999962959,0,0,26.6,2,"Egret, Cattle",11.5,57.98502949,57.75152113,26,6,32,9,1,2,6,8,2,6,2,7,0,7,0,4,5,7,0,7,0,0,8,2,0,2,0,0,10,8,0,8,0,0
31/12/2018,610,183,0,-0.008606997,-0.999962959,0,0,25.95,0,"Egret, Cattle",9,57.98581143,57.75152113,21,0,28,4,1,4,0,4,0,5,2,3,0,10,0,1,5,4,0,4,0,0,8,0,0,0,0,0,10,10,0,10,0,0
01/01/2019,611,184,0,-0.02581844,-0.999666649,0,0,25,3,"Egret, Cattle",15,57.98627367,57.75070093,13,12,25,3,1,3,12,15,3,8,2,0,0,0,0,2,5,0,0,0,0,1,8,0,0,0,0,0,10,10,0,10,0,0
02/01/2019,612,185,0,-0.043022233,-0.999074115,0,0,26.05,7,"Egret, Cattle",81,57.9864266,57.74905267,53,85,141,12,1,17,32,49,6,16,2,8,53,64,1,4,5,5,0,5,0,0,8,4,0,4,0,0,10,19,0,19,0,0
03/01/2019,613,186,0,-0.060213277,-0.998185534,0,0,25.1,10,"Egret, Cattle",73.5,57.98627367,57.74656055,44,63,107,28,1,28,44,72,9,19,2,3,0,3,0,3,5,0,19,19,1,2,8,0,0,0,0,0,10,13,0,13,0,0
04/01/2019,614,187,0,-0.077386479,-0.99700117,0.6,0.6,26.3,6,"Egret, Cattle",35,57.98581143,57.74320052,0,35,35,6,1,0,35,35,6,18,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
05/01/2019,615,188,0,-0.09453675,-0.995521372,1.6,1,26,3,"Egret, Cattle",33.5,57.98502949,57.73893998,42,13,58,9,1,17,13,30,3,12,2,4,0,7,0,0,5,6,0,6,0,0,8,3,0,3,0,1,10,12,0,12,0,0
06/01/2019,616,189,0,-0.111659007,-0.99374658,1.6,0,27.65,2,"Egret, Cattle",14.5,57.98391025,57.73373723,22,9,32,3,1,2,9,11,2,14,2,6,0,7,0,1,5,1,0,1,0,0,8,7,0,7,0,1,10,6,0,6,0,0
07/01/2019,617,190,0,-0.128748177,-0.99167732,2.2,0.6,27,0,"Egret, Cattle",16.5,57.98242851,57.72754082,26,0,26,0,1,15,0,15,0,8,2,3,0,3,0,0,5,0,0,0,0,3,8,0,0,0,0,0,10,8,0,8,0,0
08/01/2019,618,191,0,-0.145799197,-0.989314204,2.6,0.4,26.2,7,"Egret, Cattle",85,57.98055094,57.72028879,20,65,85,7,1,20,65,85,7,18,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
09/01/2019,619,192,0,-0.162807013,-0.986657933,2.2,0.2,26.35,7,"Egret, Cattle",38,57.97823531,57.71190762,0,38,38,7,1,0,38,38,7,19,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
10/01/2019,620,193,0,-0.179766586,-0.983709294,1.2,0,27.7,3,"Egret, Cattle",4,57.97542951,57.70231109,11,4,15,4,1,0,4,4,3,5,2,0,0,0,0,2,5,1,0,1,0,2,8,8,0,8,0,0,10,2,0,2,0,0
11/01/2019,621,194,0,-0.19667289,-0.98046916,2.2,1,25,3,"Egret, Cattle",18,57.97207048,57.69139889,15,21,38,13,1,4,13,17,2,6,2,0,0,2,0,1,5,3,8,11,1,1,8,0,0,0,0,0,10,8,0,8,0,0
12/01/2019,622,195,0,-0.213520915,-0.976938493,1.6,0,23,1,"Egret, Cattle",9,57.96808271,57.67905495,19,7,26,1,1,0,7,7,1,8,2,4,0,4,0,1,5,0,0,0,0,0,8,3,0,3,0,0,10,12,0,12,0,0
13/01/2019,623,196,0,-0.23030567,-0.973118337,1.2,0,26.45,2,"Egret, Cattle",13,57.9633766,57.6651455,34,5,39,12,1,5,5,10,2,19,2,6,0,6,0,2,5,10,0,10,0,2,8,0,0,0,0,0,10,13,0,13,0,0
14/01/2019,624,197,0,-0.24702218,-0.969009826,1,0,26.55,1,"Egret, Cattle",26.5,57.95784646,57.64951685,44,2,48,10,1,21,2,23,1,18,2,5,0,7,0,0,5,9,0,9,0,0,8,0,0,0,0,0,10,9,0,9,0,0
15/01/2019,625,198,0,-0.263665493,-0.964614176,1,0,26.65,2,"Egret, Cattle",22,57.95136818,57.63199272,13,15,28,3,1,5,15,20,2,11,2,4,0,4,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,3,0,3,0,0
16/01/2019,626,199,0,-0.280230675,-0.95993269,0,0,26,4,"Egret, Cattle",54,57.94379644,57.61237121,78,23,101,14,1,13,19,32,3,14,2,40,4,44,1,2,5,10,0,10,0,0,8,0,0,0,0,0,10,15,0,15,0,0
17/01/2019,627,200,0,-0.296712819,-0.954966755,0,0,28.35,3,"Egret, Cattle",48,57.93496154,57.59042123,39,23,62,3,1,20,23,43,3,12,2,10,0,10,0,2,5,0,0,0,0,1,8,0,0,0,0,0,10,9,0,9,0,0
18/01/2019,628,201,0,-0.313107041,-0.949717843,0,0,26.85,1,"Egret, Cattle",21,57.92466566,57.56587839,27,4,31,5,1,14,4,18,1,9,2,6,0,6,0,1,5,4,0,4,0,0,8,0,0,0,0,0,10,3,0,3,0,0
19/01/2019,629,202,0,-0.329408482,-0.944187509,0,0,27.3,0,"Egret, Cattle",7,57.91267848,57.53844016,38,0,38,8,1,4,0,4,0,13,2,6,0,6,0,1,5,8,0,8,0,0,8,0,0,0,0,0,10,20,0,20,0,0
20/01/2019,630,203,0,-0.345612313,-0.938377392,0,0,27.5,0,"Egret, Cattle",7,57.8987322,57.5077604,16,0,19,0,1,4,0,4,0,9,2,3,0,6,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,9,0,9,0,1
21/01/2019,631,204,0,-0.361713731,-0.932289213,0,0,26,1,"Egret, Cattle",17.5,57.8825157,57.47344283,37,2,41,8,1,12,2,14,1,20,2,5,0,7,0,1,5,7,0,7,0,0,8,0,0,0,0,0,10,13,0,13,0,1
22/01/2019,632,205,0,-0.377707965,-0.925924777,0,0,27.3,1,"Egret, Cattle",1,57.8636678,57.43503365,0,1,1,1,1,0,1,1,1,8,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
23/01/2019,633,206,0,-0.393590277,-0.91928597,0,0,28.5,0,"Egret, Cattle",11,57.84176954,57.39201282,19,0,19,0,1,7,0,7,0,6,2,8,0,8,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,4,0,4,0,0
24/01/2019,634,207,0,-0.409355959,-0.912374758,0,0,26,0,"Egret, Cattle",9,57.81633525,57.34378412,13,0,13,2,1,9,0,9,0,6,2,0,0,0,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,2,0,2,0,0
25/01/2019,635,208,0,-0.42500034,-0.90519319,0,0,29.2,0,"Egret, Cattle",2,57.78680234,57.28966354,12,0,16,8,1,0,0,0,0,6,2,0,0,4,0,0,5,8,0,8,0,1,8,2,0,2,0,0,10,2,0,2,0,0
26/01/2019,636,209,0,-0.440518784,-0.897743394,0.6,0.6,28.6,0,"Egret, Cattle",5,57.75251952,57.2288659,21,0,21,7,1,5,0,5,0,4,2,0,0,0,0,0,5,7,0,7,0,0,8,1,0,1,0,0,10,8,0,8,0,0
27/01/2019,637,210,0,-0.455906694,-0.890027576,0.6,0,28,4,"Egret, Cattle",23,57.71273346,57.16048947,29,9,38,10,1,14,9,23,4,11,2,0,0,0,0,1,5,6,0,6,0,0,8,1,0,1,0,0,10,8,0,8,0,0
28/01/2019,638,211,0,-0.471159508,-0.882048025,0.6,0,28.05,1,"Egret, Cattle",13,57.66657353,57.08349815,25,3,31,7,1,4,3,7,1,7,2,9,0,12,0,0,5,6,0,6,0,0,8,0,0,0,0,0,10,6,0,6,0,0
29/01/2019,639,212,0,-0.486272707,-0.873807104,0.6,0,27.75,5,"Egret, Cattle",23,57.61303445,56.9967011,17,23,40,8,1,0,23,23,5,13,2,0,0,0,0,1,5,3,0,3,0,1,8,0,0,0,0,0,10,14,0,14,0,0
30/01/2019,640,213,0,-0.501241813,-0.865307254,0.6,0,27,3,"Egret, Cattle",23,57.5509568,56.89872933,24,13,37,8,1,10,13,23,3,9,2,0,0,0,0,0,5,5,0,5,0,0,8,0,0,0,0,0,10,9,0,9,0,0
31/01/2019,641,214,0,-0.516062391,-0.856550996,0.8,0.8,28.2,2,"Egret, Cattle",17,57.479005,56.78800903,19,10,29,6,1,6,10,16,2,7,2,2,0,2,0,0,5,4,0,4,0,0,8,0,0,0,0,0,10,7,0,7,0,0
01/02/2019,642,215,0,-0.530730048,-0.847540923,0.8,0,25,0,"Egret, Cattle",3,57.39564275,56.66273126,29,0,29,0,1,2,0,2,0,0,2,2,0,2,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,25,0,25,0,0
02/02/2019,643,216,0,-0.545240439,-0.838279705,2,1.2,27.55,2,"Egret, Cattle",29,57.29910588,56.52081775,29,11,44,2,1,16,11,27,2,6,2,0,0,4,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,13,0,13,0,0
03/02/2019,644,217,0,-0.559589262,-0.828770087,5.2,3.2,26.45,2,"Egret, Cattle",60,57.1873724,56.35988259,35,30,65,7,1,30,30,60,2,8,2,0,0,0,0,1,5,5,0,5,0,0,8,0,0,0,0,0,10,0,0,0,0,0
04/02/2019,645,218,0,-0.573772268,-0.819014887,19.2,14,26.2,5,"Egret, Cattle",36.5,57.05813009,56.17718967,11,32,45,7,1,3,32,35,5,8,2,1,0,3,0,0,5,2,0,2,0,0,8,1,0,1,0,0,10,4,0,4,0,0
05/02/2019,646,219,0,-0.587785252,-0.809016994,23.4,5,27.2,2,"Egret, Cattle",30,56.9087418,55.96960617,52,22,74,20,1,4,22,26,2,10,2,8,0,8,0,0,5,18,0,18,0,0,8,0,0,0,0,0,10,22,0,22,0,0
06/02/2019,647,220,0,-0.601624063,-0.798779373,51.4,28,25.9,2,"Egret, Cattle",15,56.73620904,55.73355234,7,15,22,2,1,0,15,15,2,7,2,0,0,0,0,0,5,0,0,0,0,0,8,7,0,7,0,0,10,0,0,0,0,0
07/02/2019,648,221,0,-0.6152846,-0.788305056,56.4,6.2,26.15,12,"Egret, Cattle",118,56.5371347,55.46494867,27,129,156,12,1,6,111,117,11,15,2,2,0,2,0,0,5,0,0,0,0,0,8,15,18,33,1,1,10,4,0,4,0,0
08/02/2019,649,222,0,-0.628762815,-0.777597147,56.2,3,26.6,5,"Egret, Cattle",28,56.30768635,55.15916185,49,7,56,11,1,13,7,20,5,12,2,16,0,16,0,1,5,6,0,6,0,0,8,2,0,2,0,0,10,12,0,12,0,0
09/02/2019,650,223,0,-0.642054713,-0.766658819,42.2,0,27.45,2,"Egret, Cattle",14.5,56.04356188,54.81095217,20,10,30,3,1,1,10,11,2,3,2,7,0,7,0,0,5,1,0,1,0,0,8,1,0,1,0,0,10,10,0,10,0,0
10/02/2019,651,224,0,-0.655156357,-0.755493314,37.2,0,27.65,0,"Egret, Cattle",4.5,55.73996015,54.41442579,14,0,14,0,1,3,0,3,0,2,2,3,0,3,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,8,0,8,0,0
11/02/2019,652,225,0,-0.668063864,-0.74410394,9.2,0,27.55,0,"Egret, Cattle",2,55.39156015,53.96299717,9,0,9,0,1,2,0,2,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,4,0,4,0,0,10,3,0,3,0,0
12/02/2019,653,226,0,-0.680773409,-0.732494072,3,0,29.4,5,"Egret, Cattle",22,54.99251307,53.44936877,15,17,32,9,1,0,17,17,5,7,2,10,0,10,0,0,5,4,0,4,0,0,8,1,0,1,0,0,10,0,0,0,0,0
13/02/2019,654,227,0,-0.693281227,-0.72066715,0,0,29.05,0,"Egret, Cattle",7,54.53645295,52.86553707,43,0,43,9,1,2,0,2,0,0,2,10,0,10,0,0,5,9,0,9,0,0,8,2,0,2,0,0,10,20,0,20,0,0
14/02/2019,655,228,0,-0.70558361,-0.708626678,0,0,25,0,"Egret, Cattle",0,54.01653258,52.20283708,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
15/02/2019,656,229,0,-0.717676914,-0.696376226,0,0,27.2,0,"Egret, Cattle",5,53.42549246,51.45203939,18,0,18,4,1,0,0,0,0,2,2,10,0,10,0,0,5,4,0,4,0,0,8,0,0,0,0,0,10,4,0,4,0,0
16/02/2019,657,230,0,-0.729557554,-0.683919422,0,0,23,5,"Egret, Cattle",29,52.75577148,50.60351653,25,17,42,11,1,6,17,23,5,6,2,12,0,12,0,0,5,6,0,6,0,0,8,0,0,0,0,0,10,1,0,1,0,0
17/02/2019,658,231,0,-0.741222011,-0.671259958,0,0,26,8,"Egret, Cattle",41,51.99966799,49.64749655,24,26,50,9,1,12,26,38,8,9,2,6,0,6,0,2,5,1,0,1,0,0,8,0,0,0,0,0,10,5,0,5,0,0
18/02/2019,659,232,0,-0.752666828,-0.658401585,0,0,26.5,2,"Egret, Cattle",3.5,51.14955941,48.57442079,18,3,21,3,1,0,3,3,2,4,2,1,0,1,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,16,0,16,0,0
19/02/2019,660,233,0,-0.763888613,-0.645348113,0,0,27.05,0,"Egret, Cattle",1.5,50.19818636,47.37541949,16,0,16,3,1,0,0,0,0,2,2,3,0,3,0,0,5,3,0,3,0,0,8,0,0,0,0,0,10,10,0,10,0,0
20/02/2019,661,234,0,-0.774884041,-0.632103411,0,0,23,1,"Egret, Cattle",13.5,49.13900341,46.04291045,5,12,17,1,1,0,12,12,1,2,2,3,0,3,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,2,0,2,0,0
21/02/2019,662,235,0,-0.785649855,-0.618671403,0,0,25,1,"Egret, Cattle",15,47.96659244,44.57131215,19,9,28,9,1,3,9,12,1,2,2,6,0,6,0,0,5,8,0,8,0,0,8,2,0,2,0,0,10,0,0,0,0,0
22/02/2019,663,236,0,-0.796182864,-0.60505607,0,0,24,4,"Egret, Cattle",17,46.67712632,42.95784298,19,14,33,15,1,0,14,14,4,5,2,6,0,6,0,0,5,11,0,11,0,0,8,0,0,0,0,0,10,2,0,2,0,0
23/02/2019,664,237,0,-0.806479946,-0.591261445,0,0,26.7,2,"Egret, Cattle",16,45.26886031,41.2033527,24,8,32,16,1,6,8,14,2,3,2,4,0,4,0,0,5,14,0,14,0,1,8,0,0,0,0,0,10,0,0,0,0,0
24/02/2019,665,238,0,-0.816538051,-0.577291617,0,0,21,1,"Egret, Cattle",7,43.74261706,39.31310466,2,5,7,1,1,2,5,7,1,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/02/2019,666,239,0,-0.826354199,-0.563150724,0,0,24.6,4,"Egret, Cattle",18,42.10222058,37.29740286,0,18,18,4,1,0,18,18,4,11,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/02/2019,667,240,0,-0.835925479,-0.548842958,1.2,1.2,23.25,7,"Egret, Cattle",13.5,40.35482668,35.17194416,4,12,16,9,1,1,12,13,7,13,2,1,0,1,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
27/02/2019,668,241,0,-0.845249057,-0.534372558,1.4,0.2,24.2,5,"Egret, Cattle",23,38.51109532,32.95778179,0,24,24,5,1,0,22,22,4,12,2,0,2,2,1,4,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/02/2019,669,242,0,-0.85432217,-0.519743812,1.6,0.2,23.5,2,"Egret, Cattle",14,36.58515655,30.68081802,0,14,14,2,1,0,14,14,2,9,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
01/03/2019,670,243,0,-0.863142128,-0.504961055,1.6,0,25,0,"Egret, Cattle",4,34.59433729,28.37080198,4,0,4,0,1,4,0,4,0,11,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
02/03/2019,671,244,0,-0.871706319,-0.490028666,3.8,2.2,24.15,5,"Egret, Cattle",37,32.55864052,26.05988547,8,29,37,5,1,8,29,37,5,12,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
03/03/2019,672,245,0,-0.880012204,-0.474951072,3.6,1,20,5,"Egret, Cattle",28.5,30.49999916,23.78086962,31,16,47,5,1,7,16,23,5,10,2,11,0,11,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,13,0,13,0,0
04/03/2019,673,246,0,-0.888057323,-0.459732739,3.4,0,25.1,5,"Egret, Cattle",36,28.44135779,21.56533764,20,28,48,9,1,4,28,32,5,9,2,8,0,8,0,0,5,4,0,4,0,0,8,0,0,0,0,0,10,4,0,4,0,0
05/03/2019,674,247,0,-0.895839291,-0.444378178,3.2,0,25.55,4,"Egret, Cattle",14,26.40566095,19.44189587,0,14,14,4,1,0,14,14,4,7,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/03/2019,675,248,0,-0.903355802,-0.428891938,4.2,1,22,2,"Egret, Cattle",5,24.4148416,17.43472782,12,5,17,7,1,0,5,5,2,2,2,0,0,0,0,0,5,5,0,5,0,0,8,3,0,3,0,0,10,4,0,4,0,0
07/03/2019,676,249,0,-0.91060463,-0.413278608,2,0,28.25,3,"Egret, Cattle",15,22.4889027,15.56260868,25,13,38,10,1,2,13,15,3,6,2,0,0,0,0,0,5,7,0,7,0,0,8,2,0,2,0,0,10,14,0,14,0,0
08/03/2019,677,250,0,-0.917583626,-0.397542814,1.8,0.8,26.4,2,"Egret, Cattle",14,20.64517115,13.83844656,4,12,16,2,1,2,12,14,2,7,2,0,0,0,0,0,5,0,0,0,0,0,8,2,0,2,0,0,10,0,0,0,0,0
