DATE,ZONE,MONTH,YEAR,RAIN1,TEMPERATURE1,SPECIES,COUNT,HARASS,Observed1,Season,Temperature,Rain,Observed,HuntingBehaviour,SeasonalBehaviour,Aircraftmovement,LocationRisk,PopulationPerZ,AllPopulation,Likelihood
8/02/2018,9,Feb,2018,0,26.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
8/02/2018,10,Feb,2018,0,26.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
8/02/2018,11,Feb,2018,0,26.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Low,Medium,Low,Low
8/02/2018, 1A,Feb,2018,0,26.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Low,Low
8/02/2018, 1B,Feb,2018,0,26.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Low,Low
8/02/2018, 6A,Feb,2018,0,26.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
8/02/2018, 6B,Feb,2018,0,26.8,"Kestrel, Nankeen",1,0,1,Summer,High,Low,Medium,Hovering,Breeding,Low,High,High,Low,Medium
9/02/2018,3,Feb,2018,0,27.35,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,High,High,Medium
9/02/2018,4,Feb,2018,0,27.35,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,High,Low
9/02/2018,7,Feb,2018,0,27.35,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,High,Low
9/02/2018,8,Feb,2018,0,27.35,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,High,Low
9/02/2018,9,Feb,2018,0,27.35,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,High,Low
9/02/2018,10,Feb,2018,0,27.35,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,High,High,Medium
9/02/2018,11,Feb,2018,0,27.35,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Low,Medium,High,Low
9/02/2018, 1A,Feb,2018,0,27.35,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,High,Medium
9/02/2018, 1B,Feb,2018,0,27.35,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,High,Medium
9/02/2018, 6A,Feb,2018,0,27.35,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,High,High,Medium
9/02/2018, 6B,Feb,2018,0,27.35,"Kestrel, Nankeen",1,0,1,Summer,High,Low,Medium,Hovering,Breeding,Low,High,High,High,Medium
10/02/2018,3,Feb,2018,0,29.3,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,High,High,Medium
10/02/2018,4,Feb,2018,0,29.3,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,High,High,Medium
10/02/2018,7,Feb,2018,0,29.3,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,High,Low
10/02/2018,8,Feb,2018,0,29.3,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,High,Low
10/02/2018,9,Feb,2018,0,29.3,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,High,Low
10/02/2018,10,Feb,2018,0,29.3,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,High,High,Medium
10/02/2018,11,Feb,2018,0,29.3,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Low,Medium,High,Low
10/02/2018, 1A,Feb,2018,0,29.3,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,High,Medium
10/02/2018, 1B,Feb,2018,0,29.3,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,High,Medium
10/02/2018, 6A,Feb,2018,0,29.3,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,High,High,Medium
10/02/2018, 6B,Feb,2018,0,29.3,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,High,High,High,Medium
11/02/2018,3,Feb,2018,0.2,30.05,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
11/02/2018,4,Feb,2018,0.2,30.05,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
11/02/2018,7,Feb,2018,0.2,30.05,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
11/02/2018,8,Feb,2018,0.2,30.05,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
11/02/2018,9,Feb,2018,0.2,30.05,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
11/02/2018,10,Feb,2018,0.2,30.05,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
11/02/2018,11,Feb,2018,0.2,30.05,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Low,Low,Low,Low
11/02/2018, 1A,Feb,2018,0.2,30.05,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,Low,Low,Low
11/02/2018, 1B,Feb,2018,0.2,30.05,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,Low,Low,Low
11/02/2018, 6A,Feb,2018,0.2,30.05,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
11/02/2018, 6B,Feb,2018,0.2,30.05,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,High,High,Low,Low
12/02/2018,3,Feb,2018,10.4,31,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
12/02/2018,4,Feb,2018,10.4,31,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
12/02/2018,7,Feb,2018,10.4,31,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Medium,Low
12/02/2018,8,Feb,2018,10.4,31,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Medium,Low
12/02/2018,9,Feb,2018,10.4,31,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
12/02/2018,10,Feb,2018,10.4,31,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Medium,Low
12/02/2018,11,Feb,2018,10.4,31,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Low,Medium,Medium,Low
12/02/2018, 1A,Feb,2018,10.4,31,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Medium,Medium
12/02/2018, 1B,Feb,2018,10.4,31,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Medium,Medium
12/02/2018, 6A,Feb,2018,10.4,31,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
12/02/2018, 6B,Feb,2018,10.4,31,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,High,High,Medium,Medium
13/02/2018,3,Feb,2018,0,29.6,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
13/02/2018,4,Feb,2018,0,29.6,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
13/02/2018,7,Feb,2018,0,29.6,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Medium,Low
13/02/2018,8,Feb,2018,0,29.6,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
13/02/2018,9,Feb,2018,0,29.6,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Medium,Low
13/02/2018,10,Feb,2018,0,29.6,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,High,Medium,Medium
13/02/2018,11,Feb,2018,0,29.6,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Low,Medium,Medium,Low
13/02/2018, 1A,Feb,2018,0,29.6,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Medium,Medium
13/02/2018, 1B,Feb,2018,0,29.6,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Medium,Medium
13/02/2018, 6A,Feb,2018,0,29.6,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
13/02/2018, 6B,Feb,2018,0,29.6,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,High,High,Medium,Medium
14/02/2018,3,Feb,2018,12.4,30.4,"Kestrel, Nankeen",0,0,0,Summer,High,Medium,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
14/02/2018,4,Feb,2018,12.4,30.4,"Kestrel, Nankeen",0,0,0,Summer,High,Medium,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
14/02/2018,7,Feb,2018,12.4,30.4,"Kestrel, Nankeen",0,0,0,Summer,High,Medium,Low,Hovering,Breeding,Low,Medium,Low,Medium,Low
14/02/2018,8,Feb,2018,12.4,30.4,"Kestrel, Nankeen",0,0,0,Summer,High,Medium,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
14/02/2018,9,Feb,2018,12.4,30.4,"Kestrel, Nankeen",0,0,0,Summer,High,Medium,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
14/02/2018,10,Feb,2018,12.4,30.4,"Kestrel, Nankeen",0,0,0,Summer,High,Medium,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
14/02/2018,11,Feb,2018,12.4,30.4,"Kestrel, Nankeen",0,0,0,Summer,High,Medium,Low,Hovering,Breeding,Low,Low,Low,Medium,Low
14/02/2018, 1A,Feb,2018,12.4,30.4,"Kestrel, Nankeen",0,0,0,Summer,High,Medium,Low,Hovering,Breeding,High,High,High,Medium,Medium
14/02/2018, 1B,Feb,2018,12.4,30.4,"Kestrel, Nankeen",0,0,0,Summer,High,Medium,Low,Hovering,Breeding,High,High,High,Medium,Medium
14/02/2018, 6A,Feb,2018,12.4,30.4,"Kestrel, Nankeen",0,0,0,Summer,High,Medium,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
14/02/2018, 6B,Feb,2018,12.4,30.4,"Kestrel, Nankeen",0,0,0,Summer,High,Medium,Low,Hovering,Breeding,Low,High,High,Medium,Medium
15/02/2018,3,Feb,2018,0,31.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
15/02/2018,4,Feb,2018,0,31.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
15/02/2018,7,Feb,2018,0,31.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
15/02/2018,8,Feb,2018,0,31.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
15/02/2018,9,Feb,2018,0,31.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
15/02/2018,10,Feb,2018,0,31.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
15/02/2018,11,Feb,2018,0,31.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Low,Low,Low,Low
15/02/2018, 1A,Feb,2018,0,31.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Low,Low
15/02/2018, 1B,Feb,2018,0,31.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Low,Low
15/02/2018, 6A,Feb,2018,0,31.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
15/02/2018, 6B,Feb,2018,0,31.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,High,High,Low,Low
16/02/2018,3,Feb,2018,0,29.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
16/02/2018,4,Feb,2018,0,29.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Medium,Low
16/02/2018,7,Feb,2018,0,29.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Medium,Low
16/02/2018,8,Feb,2018,0,29.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Medium,Low
16/02/2018,9,Feb,2018,0,29.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Medium,Low
16/02/2018,10,Feb,2018,0,29.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
16/02/2018,11,Feb,2018,0,29.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Low,Medium,Medium,Low
16/02/2018, 1A,Feb,2018,0,29.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Medium,Medium
16/02/2018, 1B,Feb,2018,0,29.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Medium,Medium
16/02/2018, 6A,Feb,2018,0,29.7,"Kestrel, Nankeen",0,1,1,Summer,High,Low,Medium,Hovering,Breeding,Low,Medium,High,Medium,Medium
16/02/2018, 6B,Feb,2018,0,29.7,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,High,High,Medium,Medium
17/02/2018,3,Feb,2018,0.8,29,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,High,Low
17/02/2018,4,Feb,2018,0.8,29,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,High,Low
17/02/2018,7,Feb,2018,0.8,29,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,High,Low
17/02/2018,8,Feb,2018,0.8,29,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,High,Low
17/02/2018,9,Feb,2018,0.8,29,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,High,Low
17/02/2018,10,Feb,2018,0.8,29,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,High,High,Medium
17/02/2018,11,Feb,2018,0.8,29,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Low,Medium,High,Low
17/02/2018, 1A,Feb,2018,0.8,29,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,High,Medium
17/02/2018, 1B,Feb,2018,0.8,29,"Kestrel, Nankeen",1,0,1,Summer,High,Low,Medium,Hovering,Breeding,High,High,High,High,Medium
17/02/2018, 6A,Feb,2018,0.8,29,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,High,High,Medium
17/02/2018, 6B,Feb,2018,0.8,29,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,High,High,High,Medium
18/02/2018,3,Feb,2018,0,29.65,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
18/02/2018,4,Feb,2018,0,29.65,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
18/02/2018,7,Feb,2018,0,29.65,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
18/02/2018,8,Feb,2018,0,29.65,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
18/02/2018,9,Feb,2018,0,29.65,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
18/02/2018,10,Feb,2018,0,29.65,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
18/02/2018,11,Feb,2018,0,29.65,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Low,Low,Low,Low
18/02/2018, 1A,Feb,2018,0,29.65,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Low,Low
18/02/2018, 1B,Feb,2018,0,29.65,"Kestrel, Nankeen",0,1,1,Summer,High,Low,Medium,Hovering,Breeding,High,High,High,Low,Medium
18/02/2018, 6A,Feb,2018,0,29.65,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
18/02/2018, 6B,Feb,2018,0,29.65,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,High,High,Low,Low
19/02/2018,3,Feb,2018,0,28.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
19/02/2018,4,Feb,2018,0,28.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
19/02/2018,7,Feb,2018,0,28.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
19/02/2018,8,Feb,2018,0,28.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
19/02/2018,9,Feb,2018,0,28.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
19/02/2018,10,Feb,2018,0,28.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
19/02/2018,11,Feb,2018,0,28.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Low,Low,Low,Low
19/02/2018, 1A,Feb,2018,0,28.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Low,Low
19/02/2018, 1B,Feb,2018,0,28.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Low,Low
19/02/2018, 6A,Feb,2018,0,28.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
19/02/2018, 6B,Feb,2018,0,28.8,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,High,High,Low,Low
20/02/2018,3,Feb,2018,0,27.9,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
20/02/2018,4,Feb,2018,0,27.9,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
20/02/2018,7,Feb,2018,0,27.9,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
20/02/2018,8,Feb,2018,0,27.9,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
20/02/2018,9,Feb,2018,0,27.9,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
20/02/2018,10,Feb,2018,0,27.9,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
20/02/2018,11,Feb,2018,0,27.9,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Low,Low,Low,Low
20/02/2018, 1A,Feb,2018,0,27.9,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Low,Low
20/02/2018, 1B,Feb,2018,0,27.9,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Low,Low
20/02/2018, 6A,Feb,2018,0,27.9,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
20/02/2018, 6B,Feb,2018,0,27.9,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,High,High,Low,Low
21/02/2018,3,Feb,2018,0,26.15,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
21/02/2018,4,Feb,2018,0,26.15,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
21/02/2018,7,Feb,2018,0,26.15,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
21/02/2018,8,Feb,2018,0,26.15,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
21/02/2018,9,Feb,2018,0,26.15,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
21/02/2018,10,Feb,2018,0,26.15,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
21/02/2018,11,Feb,2018,0,26.15,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Low,Low,Low,Low
21/02/2018, 1A,Feb,2018,0,26.15,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Low,Low
21/02/2018, 1B,Feb,2018,0,26.15,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,High,High,High,Low,Low
21/02/2018, 6A,Feb,2018,0,26.15,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
21/02/2018, 6B,Feb,2018,0,26.15,"Kestrel, Nankeen",0,0,0,Summer,High,Low,Low,Hovering,Breeding,Low,High,High,Low,Low
22/02/2018,3,Feb,2018,1.4,24.75,"Kestrel, Nankeen",0,0,0,Summer,Medium,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
22/02/2018,4,Feb,2018,1.4,24.75,"Kestrel, Nankeen",0,0,0,Summer,Medium,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
22/02/2018,7,Feb,2018,1.4,24.75,"Kestrel, Nankeen",0,0,0,Summer,Medium,Low,Low,Hovering,Breeding,Low,Medium,Low,Low,Low
22/02/2018,8,Feb,2018,1.4,24.75,"Kestrel, Nankeen",0,0,0,Summer,Medium,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
22/02/2018,9,Feb,2018,1.4,24.75,"Kestrel, Nankeen",0,0,0,Summer,Medium,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
22/02/2018,10,Feb,2018,1.4,24.75,"Kestrel, Nankeen",0,0,0,Summer,Medium,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
22/02/2018,11,Feb,2018,1.4,24.75,"Kestrel, Nankeen",0,0,0,Summer,Medium,Low,Low,Hovering,Breeding,Low,Low,Low,Low,Low
22/02/2018, 1A,Feb,2018,1.4,24.75,"Kestrel, Nankeen",0,0,0,Summer,Medium,Low,Low,Hovering,Breeding,High,High,High,Low,Low
22/02/2018, 1B,Feb,2018,1.4,24.75,"Kestrel, Nankeen",0,0,0,Summer,Medium,Low,Low,Hovering,Breeding,High,High,High,Low,Low
22/02/2018, 6A,Feb,2018,1.4,24.75,"Kestrel, Nankeen",0,0,0,Summer,Medium,Low,Low,Hovering,Breeding,Low,Medium,Medium,Low,Low
22/02/2018, 6B,Feb,2018,1.4,24.75,"Kestrel, Nankeen",0,0,0,Summer,Medium,Low,Low,Hovering,Breeding,Low,High,High,Low,Low
23/02/2018,3,Feb,2018,43.6,24.5,"Kestrel, Nankeen",0,0,0,Summer,Medium,High,Low,Hovering,Breeding,Low,Medium,Low,Medium,Low
23/02/2018,4,Feb,2018,43.6,24.5,"Kestrel, Nankeen",0,0,0,Summer,Medium,High,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
23/02/2018,7,Feb,2018,43.6,24.5,"Kestrel, Nankeen",0,0,0,Summer,Medium,High,Low,Hovering,Breeding,Low,Medium,Low,Medium,Low
23/02/2018,8,Feb,2018,43.6,24.5,"Kestrel, Nankeen",0,0,0,Summer,Medium,High,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
23/02/2018,9,Feb,2018,43.6,24.5,"Kestrel, Nankeen",0,0,0,Summer,Medium,High,Low,Hovering,Breeding,Low,Medium,Medium,Medium,Low
23/02/2018,10,Feb,2018,43.6,24.5,"Kestrel, Nankeen",0,0,0,Summer,Medium,High,Low,Hovering,Breeding,Low,Medium,High,Medium,Medium
23/02/2018,11,Feb,2018,43.6,24.5,"Kestrel, Nankeen",0,0,0,Summer,Medium,High,Low,Hovering,Breeding,Low,Low,High,Medium,Medium
23/02/2018, 1A,Feb,2018,43.6,24.5,"Kestrel, Nankeen",0,0,0,Summer,Medium,High,Low,Hovering,Breeding,High,High,High,Medium,Medium
23/02/2018, 1B,Feb,2018,43.6,24.5,"Kestrel, Nankeen",0,0,0,Summer,Medium,High,Low,Hovering,Breeding,High,High,High,Medium,Medium
23/02/2018, 6A,Feb,2018,43.6,24.5,"Kestrel, Nankeen",0,0,0,Summer,Medium,High,Low,Hovering,Breeding,Low,Medium,High,Medium,Medium
23/02/2018, 6B,Feb,2018,43.6,24.5,"Kestrel, Nankeen",0,0,0,Summer,Medium,High,Low,Hovering,Breeding,Low,High,High,Medium,Medium
24/02/2018,3,Feb,2018,111.2,26.85,"Kestrel, Nankeen",0,0,0,Summer,High,High,Low,Hovering,Breeding,Low,Medium,Medium,High,Low
